system:index,GEOID,Presence,STATEFP,TRACTCE,Urbanized,.geo
0000000000000000049d,090035042003,8.43473836141229,09,504200,"Hartford, CT",
0000000000000000049e,090035245013,3.1450327257682513,09,524501,"Hartford, CT",
000000000000000004f3,090054255003,1.9873345809397103,09,425500,"Hartford, CT",
000000000000000004f4,090053601003,1.9844252225778798,09,360100,"Waterbury, CT",
000000000000000004f5,090053621013,2.6199199717854,09,362101,"Bridgeport--Stamford, CT--NY",
000000000000000004f6,090052535003,3.760671903651108,09,253500,"Danbury, CT--NY",
000000000000000004f7,090052671003,3.774138237170685,09,267100,"Danbury, CT--NY",
000000000000000004f8,090052534003,6.289677593434922,09,253400,"Danbury, CT--NY",
000000000000000004f9,090053604003,3.237061732241369,09,360400,"Waterbury, CT",
00000000000000000508,090075413003,9.90567246225003,09,541300,"Hartford, CT",
00000000000000000509,090075602003,3.5431409486027654,09,560200,"Hartford, CT",
0000000000000000050a,090075701003,3.6008624690344817,09,570100,"Hartford, CT",
0000000000000000050b,090075703003,3.9943155404408763,09,570300,"Hartford, CT",
0000000000000000050c,090075414023,5.992428574398803,09,541402,"Hartford, CT",
0000000000000000050d,090075601003,8.079290638474603,09,560100,"Hartford, CT",
0000000000000000050e,090075851003,2.724244018361994,09,585100,"New Haven, CT",
000000000000000005de,090093520003,21.301358655222252,09,352000,"Waterbury, CT",
000000000000000005df,090091705003,6.8311231356775135,09,170500,"New Haven, CT",
000000000000000005e0,090093521003,9.450288485503773,09,352100,"Waterbury, CT",
000000000000000005e1,090091708003,5.134116078943096,09,170800,"New Haven, CT",
000000000000000005e2,090091711003,4.15045829810182,09,171100,"New Haven, CT",
000000000000000005e3,090091712003,7.224374393902662,09,171200,"New Haven, CT",
000000000000000005e4,090091715003,3.7681531228552143,09,171500,"New Haven, CT",
000000000000000005e5,090091671003,7.1127722031903176,09,167100,"New Haven, CT",
000000000000000005e6,090091302003,16.580473397977524,09,130200,"Bridgeport--Stamford, CT--NY",
000000000000000005e7,090093528003,19.12224100985521,09,352800,"Waterbury, CT",
000000000000000005e8,090091508003,10.565507277093431,09,150800,"Bridgeport--Stamford, CT--NY",
000000000000000005e9,090091717003,2.85317747517461,09,171700,"New Haven, CT",
000000000000000005ea,090093452023,4.676863165723201,09,345202,"Waterbury, CT",
000000000000000005eb,090093526003,17.96106518425068,09,352600,"Waterbury, CT",
000000000000000005ec,090091252003,9.376721707522982,09,125200,"Bridgeport--Stamford, CT--NY",
000000000000000005ed,090091420003,10.540008547809391,09,142000,"New Haven, CT",
000000000000000005ee,090091412003,12.600875234402709,09,141200,"New Haven, CT",
000000000000000005ef,090091655003,6.756950767186385,09,165500,"New Haven, CT",
000000000000000005f0,090091424003,17.281193524413084,09,142400,"New Haven, CT",
000000000000000005f1,090091660013,14.552336981209294,09,166001,"New Haven, CT",
000000000000000005f2,090091753003,4.262580982683051,09,175300,"New Haven, CT",
000000000000000005f3,090093471003,2.64411481456191,09,347100,"Waterbury, CT",
000000000000000005f4,090091548003,10.71265201508339,09,154800,"New Haven, CT",
000000000000000005f5,090093452013,3.1066647930750033,09,345201,"Waterbury, CT",
000000000000000005f6,090093454003,4.079874003248605,09,345400,"Waterbury, CT",
000000000000000005f7,090093504003,4.597317685789076,09,350400,"Waterbury, CT",
000000000000000005f8,090093453003,4.0254645243350335,09,345300,"Waterbury, CT",
000000000000000005f9,090091802003,1.4543387598209425,09,180200,"New Haven, CT",
000000000000000005fa,090091659003,8.548929102725335,09,165900,"New Haven, CT",
000000000000000005fb,090091672023,6.63251853026412,09,167202,"New Haven, CT",
000000000000000005fc,090091862003,6.978593535633653,09,186200,"New Haven, CT",
000000000000000005fd,090093612003,5.526351048633804,09,361200,"Waterbury, CT",
000000000000000005fe,090093614013,16.13564883255543,09,361401,"New Haven, CT",
000000000000000005ff,090093432003,6.670495820265395,09,343200,"New Haven, CT",
00000000000000000600,090093431013,3.993951829592124,09,343101,"New Haven, CT",
00000000000000000601,090091415003,9.883777620001593,09,141500,"New Haven, CT",
00000000000000000602,090091756003,1.644681658165118,09,175600,"New Haven, CT",
00000000000000000603,090091801003,0.0,09,180100,"New Haven, CT",
00000000000000000604,090091841003,9.477637010533108,09,184100,"New Haven, CT",
00000000000000000605,090091842003,9.173500506733193,09,184200,"New Haven, CT",
00000000000000000606,090091503003,6.02763914913338,09,150300,"Bridgeport--Stamford, CT--NY",
00000000000000000607,090093481233,10.852858255359282,09,348123,"Bridgeport--Stamford, CT--NY",
00000000000000000608,090091602003,10.893400771917275,09,160200,"Bridgeport--Stamford, CT--NY",
00000000000000000609,090093501003,10.23867311051887,09,350100,"Waterbury, CT",
0000000000000000060a,090093513003,8.010536270443453,09,351300,"Waterbury, CT",
0000000000000000060b,090093514003,12.003588760097905,09,351400,"Waterbury, CT",
0000000000000000060c,090093508003,4.293069566029055,09,350800,"Waterbury, CT",
0000000000000000060d,090093510003,11.503982779268137,09,351000,"Waterbury, CT",
0000000000000000060e,090091202003,10.003357635470872,09,120200,"Bridgeport--Stamford, CT--NY",
0000000000000000060f,090091413003,10.87596176981427,09,141300,"New Haven, CT",
00000000000000000610,090091409003,7.7773335633100995,09,140900,"New Haven, CT",
00000000000000000611,090091410003,9.046994012163356,09,141000,"New Haven, CT",
00000000000000000612,090091657003,6.428547169525241,09,165700,"New Haven, CT",
00000000000000000613,090091656003,6.919052791877003,09,165600,"New Haven, CT",
00000000000000000614,090091423003,9.769530057429588,09,142300,"New Haven, CT",
00000000000000000615,090091658023,5.7134669183811235,09,165802,"New Haven, CT",
00000000000000000616,090091542003,14.35501258374611,09,154200,"New Haven, CT",
00000000000000000617,090093615003,18.914138830186943,09,361500,"New Haven, CT",
00000000000000000618,090091541003,6.312192043310231,09,154100,"New Haven, CT",
00000000000000000619,090091545003,11.022694143892789,09,154500,"New Haven, CT",
0000000000000000061a,090091546003,8.14943274669358,09,154600,"New Haven, CT",
0000000000000000061b,090091406003,6.567558452155324,09,140600,"New Haven, CT",
0000000000000000061c,090091407003,5.054453592600139,09,140700,"New Haven, CT",
0000000000000000061d,090091405003,11.430530216146238,09,140500,"New Haven, CT",
0000000000000000061e,090091408003,6.677033986442511,09,140800,"New Haven, CT",
0000000000000000061f,090091549003,7.4475258160394855,09,154900,"New Haven, CT",
00000000000000000620,090091550003,7.722214435123687,09,155000,"New Haven, CT",
00000000000000000621,090091551003,7.006391266586774,09,155100,"New Haven, CT",
00000000000000000622,090091572003,4.027129764579278,09,157200,"Bridgeport--Stamford, CT--NY",
00000000000000000623,090091713003,2.905666921703077,09,171300,"New Haven, CT",
00000000000000000624,090091511003,13.049133756095912,09,151100,"Bridgeport--Stamford, CT--NY",
00000000000000000625,090091426013,8.779979493691512,09,142601,"New Haven, CT",
00000000000000000626,090091574003,3.023300012951502,09,157400,"New Haven, CT",
00000000000000000627,090091601003,6.632482099367527,09,160100,"Bridgeport--Stamford, CT--NY",
00000000000000000628,090091501003,10.820519622263115,09,150100,"Bridgeport--Stamford, CT--NY",
00000000000000000629,090091611003,3.8759964037001473,09,161100,"Waterbury, CT",
0000000000000000062a,090091651003,9.538870837909219,09,165100,"New Haven, CT",
0000000000000000062b,090091416003,10.970631779273239,09,141600,"New Haven, CT",
0000000000000000062c,090091506003,5.642532578066863,09,150600,"Bridgeport--Stamford, CT--NY",
0000000000000000062d,090091654003,5.075820811423281,09,165400,"New Haven, CT",
0000000000000000062e,090091418003,7.604931858902237,09,141800,"New Haven, CT",
0000000000000000062f,090093502003,6.616872860322956,09,350200,"Waterbury, CT",
00000000000000000630,090093518003,11.701504733255321,09,351800,"Waterbury, CT",
00000000000000000631,090091754003,1.8437629261155801,09,175400,"New Haven, CT",
00000000000000000632,090093515003,6.156712496743085,09,351500,"Waterbury, CT",
00000000000000000633,090093516013,5.4306521240647685,09,351601,"Waterbury, CT",
00000000000000000634,090091702003,3.399187652828903,09,170200,"New Haven, CT",
00000000000000000635,090093516023,5.411668176735198,09,351602,"Waterbury, CT",
00000000000000000636,090091419003,9.033046535344125,09,141900,"New Haven, CT",
00000000000000000637,090091755003,8.104277024225617,09,175500,"New Haven, CT",
00000000000000000638,090091414003,11.619661717183856,09,141400,"New Haven, CT",
00000000000000000639,090091716003,3.2436362504222513,09,171600,"New Haven, CT",
0000000000000000063a,090091806013,8.723214465274163,09,180601,"New Haven, CT",
000000000000000006a9,090116903003,4.543274977133656,09,690300,"Norwich--New London, CT--RI",
000000000000000006aa,090116908003,2.064271015682757,09,690800,"Norwich--New London, CT--RI",
000000000000000006ab,090116936003,3.0745677665611413,09,693600,"Norwich--New London, CT--RI",
000000000000000006ac,090116934003,3.085793909807216,09,693400,"Norwich--New London, CT--RI",
000000000000000006ad,090116952023,3.5128314148445465,09,695202,"Norwich--New London, CT--RI",
000000000000000006ae,090116964003,0.6525896553944227,09,696400,"Norwich--New London, CT--RI",
000000000000000006af,090117051023,1.5665907455759362,09,705102,"Norwich--New London, CT--RI",
00000000000000000741,090091903023,4.2136921038153154,09,190302,"New Haven, CT",
00000000000000000742,090093461013,6.311384659350875,09,346101,"Bridgeport--Stamford, CT--NY",
00000000000000000743,090091660023,7.088673032671527,09,166002,"New Haven, CT",
00000000000000000744,090093434003,3.385526471115887,09,343400,"Waterbury, CT",
00000000000000000745,090091673003,16.09692344241103,09,167300,"New Haven, CT",
00000000000000000746,090091759003,5.021435899380001,09,175900,"New Haven, CT",
00000000000000000747,090091510003,5.645167416740979,09,151000,"Bridgeport--Stamford, CT--NY",
00000000000000000748,090093503003,7.111774455294667,09,350300,"Waterbury, CT",
00000000000000000749,090091672013,7.463250528184876,09,167201,"New Haven, CT",
0000000000000000074a,090091861003,3.7484029794226457,09,186100,"New Haven, CT",
0000000000000000074b,090093611003,2.164037317496177,09,361100,"Waterbury, CT",
0000000000000000074c,090091847003,24.862103428818877,09,184700,"New Haven, CT",
0000000000000000074d,090091843003,0.0,09,184300,"New Haven, CT",
0000000000000000074e,090091942013,4.36970870286034,09,194201,"New Haven, CT",
0000000000000000074f,090091903033,2.6213285659344696,09,190303,"New Haven, CT",
00000000000000000750,090093433003,6.828306791759299,09,343300,"New Haven, CT",
00000000000000000751,090093441003,4.016515866444193,09,344100,"Waterbury, CT",
00000000000000000752,090093512003,5.95121602232888,09,351200,"Waterbury, CT",
00000000000000000753,090091425003,12.012080648452388,09,142500,"New Haven, CT",
00000000000000000754,090091658013,8.017568163255943,09,165801,"New Haven, CT",
00000000000000000755,090091547003,7.214861779439901,09,154700,"Bridgeport--Stamford, CT--NY",
00000000000000000756,090091573003,4.557582718122098,09,157300,"Bridgeport--Stamford, CT--NY",
00000000000000000757,090091428003,0.3142071732944942,09,142800,"New Haven, CT",
00000000000000000758,090091504003,6.660140643139665,09,150400,"Bridgeport--Stamford, CT--NY",
00000000000000000759,090091505003,5.190362306237006,09,150500,"Bridgeport--Stamford, CT--NY",
0000000000000000075a,090091652003,5.375080589494623,09,165200,"New Haven, CT",
0000000000000000075b,090091507003,8.131752608373407,09,150700,"Bridgeport--Stamford, CT--NY",
0000000000000000075c,090091901003,3.2349016337969894,09,190100,"New Haven, CT",
0000000000000000075d,090091427003,7.9537914843717346,09,142700,"New Haven, CT",
0000000000000000075e,090091201003,7.606117552623523,09,120100,"Bridgeport--Stamford, CT--NY",
0000000000000000075f,090091253003,9.570662464120748,09,125300,"Bridgeport--Stamford, CT--NY",
00000000000000000760,090093613003,6.217691203160523,09,361300,"Waterbury, CT",
00000000000000000761,090091760003,4.813202266476251,09,176000,"New Haven, CT",
00000000000000000762,090091902003,4.115471022508582,09,190200,"New Haven, CT",
00000000000000000763,090091903013,2.0131050895108515,09,190301,"New Haven, CT",
00000000000000000764,090093527023,9.96315179944591,09,352702,"Waterbury, CT",
00000000000000000765,090091941003,2.358077759825177,09,194100,"New Haven, CT",
00000000000000000766,090091942023,2.9233852039873307,09,194202,"New Haven, CT",
00000000000000000767,090093411003,5.36044465875499,09,341100,"Waterbury, CT",
00000000000000000768,090093451003,2.8077620381533075,09,345100,"Waterbury, CT",
000000000000000007e1,090116601023,0.549533448879724,09,660102,"Norwich--New London, CT--RI",
000000000000000007e2,090118702003,1.0528144572508025,09,870200,"Norwich--New London, CT--RI",
000000000000000007e3,090116909003,1.7108429642578118,09,690900,"Norwich--New London, CT--RI",
000000000000000007e4,090118707043,1.320158790502718,09,870704,"Norwich--New London, CT--RI",
000000000000000007e5,090117053003,1.28770590059328,09,705300,"Norwich--New London, CT--RI",
000000000000000007e6,090117052003,1.2121375456048118,09,705200,"Norwich--New London, CT--RI",
000000000000000007e7,090117027003,0.6415144118923138,09,702700,"Norwich--New London, CT--RI",
000000000000000007e8,090116967003,1.5134099113793589,09,696700,"Norwich--New London, CT--RI",
000000000000000007e9,090118705013,3.1092998980081967,09,870501,"Norwich--New London, CT--RI",
000000000000000007ea,090118703003,6.547197281922286,09,870300,"Norwich--New London, CT--RI",
000000000000000007eb,090117030003,0.8447485424930649,09,703000,"Norwich--New London, CT--RI",
000000000000000007ec,090116961003,1.0569082010745665,09,696100,"Norwich--New London, CT--RI",
000000000000000007ed,090117011003,0.7555677064429175,09,701100,"Norwich--New London, CT--RI",
000000000000000007ee,090116601013,1.3671415815897872,09,660101,"Norwich--New London, CT--RI",
000000000000000007ef,090117001003,0.9232059656422804,09,700100,"Norwich--New London, CT--RI",
000000000000000007f0,090117051013,1.4807497469663238,09,705101,"Norwich--New London, CT--RI",
000000000000000007f1,090117161023,2.011287851640989,09,716102,"Norwich--New London, CT--RI",
000000000000000007f2,090116501003,0.40475058267904973,09,650100,"Norwich--New London, CT--RI",
000000000000000007f3,090117101003,0.6242324054223674,09,710100,"Norwich--New London, CT--RI",
000000000000000007f4,090117012003,0.988756866910069,09,701200,"Norwich--New London, CT--RI",
000000000000000007f5,090116933003,9.039223111445274,09,693300,"Norwich--New London, CT--RI",
000000000000000007f6,090116965003,0.5925476286699702,09,696500,"Norwich--New London, CT--RI",
000000000000000007f7,090117024003,0.9558043608778958,09,702400,"Norwich--New London, CT--RI",
000000000000000007f8,090117071003,0.5578286069619403,09,707100,"Norwich--New London, CT--RI",
000000000000000007f9,090116952013,2.141524921690187,09,695201,"Norwich--New London, CT--RI",
000000000000000007fa,090117161013,1.4791317989619854,09,716101,"Norwich--New London, CT--RI",
000000000000000007fb,090116962003,0.8091079780329218,09,696200,"Norwich--New London, CT--RI",
000000000000000007fc,090117029003,0.3686150670477667,09,702900,"Norwich--New London, CT--RI",
0000000000000000081f,090138813003,0.7028521290365985,09,881300,"Hartford, CT",
00000000000000000820,090138811003,0.4964056865679937,09,881100,"Hartford, CT",
00000000000000000821,090138502003,1.642026193586317,09,850200,"Hartford, CT",
00000000000000000822,090135291003,2.4399049189722573,09,529100,"Hartford, CT",
00000000000000000823,090138902023,6.525672065692032,09,890202,"Springfield, MA--CT",
00000000000000000824,090135352003,3.5805571399997334,09,535200,"Hartford, CT",
0000000000000000083d,090159031003,0.39894270650915725,09,903100,"Worcester, MA--CT",
0000000000000000083e,090159001003,0.9997531185549554,09,900100,"Worcester, MA--CT",
0000000000000000083f,090159002003,1.7385221603488508,09,900200,"Worcester, MA--CT",
00000000000000000840,090159041003,2.2478778690615786,09,904100,"Worcester, MA--CT",
00000000000000000841,090159071003,1.300307747331996,09,907100,"Worcester, MA--CT",
0000000000000000093f,090010811003,13.696519443048581,09,081100,"Bridgeport--Stamford, CT--NY",
00000000000000000940,090011002003,4.217129967092852,09,100200,"Bridgeport--Stamford, CT--NY",
00000000000000000941,090012104003,23.41080249140361,09,210400,"Danbury, CT--NY",
00000000000000000942,090012107013,16.625926636798887,09,210701,"Danbury, CT--NY",
00000000000000000943,090010714003,11.14110378672363,09,071400,"Bridgeport--Stamford, CT--NY",
00000000000000000944,090012107023,7.711333498964019,09,210702,"Danbury, CT--NY",
00000000000000000945,090011106003,20.311081766928176,09,110600,"Bridgeport--Stamford, CT--NY",
00000000000000000946,090010215003,21.565731620867652,09,021500,"Bridgeport--Stamford, CT--NY",
00000000000000000947,090010503003,11.497490099832328,09,050300,"Bridgeport--Stamford, CT--NY",
00000000000000000948,090010726003,17.374054811179228,09,072600,"Bridgeport--Stamford, CT--NY",
00000000000000000949,090010351003,7.687039097472507,09,035100,"Bridgeport--Stamford, CT--NY",
0000000000000000094a,090010727003,7.7469769339878685,09,072700,"Bridgeport--Stamford, CT--NY",
0000000000000000094b,090010728003,12.416254894043785,09,072800,"Bridgeport--Stamford, CT--NY",
0000000000000000094c,090010438003,8.590216410720062,09,043800,"Bridgeport--Stamford, CT--NY",
0000000000000000094d,090010354003,5.934232263747176,09,035400,"Bridgeport--Stamford, CT--NY",
0000000000000000094e,090010551003,2.935444987117727,09,055100,"Bridgeport--Stamford, CT--NY",
0000000000000000094f,090011102023,14.058978381015637,09,110202,"Bridgeport--Stamford, CT--NY",
00000000000000000950,090010610003,7.056607894212896,09,061000,"Bridgeport--Stamford, CT--NY",
00000000000000000951,090010426003,7.242879562288013,09,042600,"Bridgeport--Stamford, CT--NY",
00000000000000000952,090012003013,12.00440246286577,09,200301,"Danbury, CT--NY",
00000000000000000953,090012053003,10.031074863792174,09,205300,"Danbury, CT--NY",
00000000000000000954,090012101003,29.744457792796776,09,210100,"Danbury, CT--NY",
00000000000000000955,090011001003,6.344873620413496,09,100100,"Bridgeport--Stamford, CT--NY",
000000000000000000e7,090012003024,11.851380131979667,09,200302,"Danbury, CT--NY",
000000000000000000e8,090010102024,4.579331346866591,09,010202,"Bridgeport--Stamford, CT--NY",
000000000000000000e9,090011103014,19.525752383814417,09,110301,"Bridgeport--Stamford, CT--NY",
000000000000000000ea,090010103004,5.278911767810158,09,010300,"Bridgeport--Stamford, CT--NY",
000000000000000000eb,090010354004,3.535584591214945,09,035400,"Bridgeport--Stamford, CT--NY",
000000000000000000ec,090010207004,17.58198979589221,09,020700,"Bridgeport--Stamford, CT--NY",
000000000000000000ed,090010351004,7.040817480418206,09,035100,"Bridgeport--Stamford, CT--NY",
000000000000000000ee,090010505004,8.852155165451636,09,050500,"Bridgeport--Stamford, CT--NY",
000000000000000000ef,090010607004,5.992391296179861,09,060700,"Bridgeport--Stamford, CT--NY",
000000000000000000f0,090012456004,6.077374411670756,09,245600,"Bridgeport--Stamford, CT--NY",
000000000000000000f1,090010602004,3.042805318634089,09,060200,"Bridgeport--Stamford, CT--NY",
000000000000000000f2,090010111004,8.857981599269742,09,011100,"Bridgeport--Stamford, CT--NY",
000000000000000000f3,090012201004,3.977015384508152,09,220100,"Danbury, CT--NY",
000000000000000000f4,090012202004,8.716873651022249,09,220200,"Danbury, CT--NY",
000000000000000000f5,090012203004,3.6846175599720112,09,220300,"Danbury, CT--NY",
000000000000000000f6,090010109004,5.262566079971606,09,010900,"Bridgeport--Stamford, CT--NY",
000000000000000000f7,090010551004,5.561165209781895,09,055100,"Bridgeport--Stamford, CT--NY",
000000000000000000f8,090010813004,6.610309006919739,09,081300,"Bridgeport--Stamford, CT--NY",
000000000000000000f9,090012304004,5.0735330137963235,09,230400,"Bridgeport--Stamford, CT--NY",
000000000000000000fa,090010101014,9.2794858606326,09,010101,"New York--Newark, NY--NJ--CT",
000000000000000000fb,090010110004,0.6216180058065649,09,011000,"Bridgeport--Stamford, CT--NY",
000000000000000000fc,090011002004,4.366796364862476,09,100200,"Bridgeport--Stamford, CT--NY",
000000000000000000fd,090011106004,20.505148405288704,09,110600,"Bridgeport--Stamford, CT--NY",
000000000000000000fe,090010737004,8.334998619227926,09,073700,"Bridgeport--Stamford, CT--NY",
000000000000000000ff,090010615004,7.102267017122319,09,061500,"Bridgeport--Stamford, CT--NY",
00000000000000000100,090010701004,14.826874841658757,09,070100,"Bridgeport--Stamford, CT--NY",
00000000000000000101,090010905004,4.8599198683878875,09,090500,"Bridgeport--Stamford, CT--NY",
00000000000000000102,090010219004,24.5174879375963,09,021900,"Bridgeport--Stamford, CT--NY",
00000000000000000103,090010442004,12.983749619534859,09,044200,"Bridgeport--Stamford, CT--NY",
00000000000000000104,090010443004,8.03425312400235,09,044300,"Bridgeport--Stamford, CT--NY",
00000000000000000105,090010303004,4.345284545531316,09,030300,"Bridgeport--Stamford, CT--NY",
00000000000000000106,090010203004,26.388891649304902,09,020300,"Bridgeport--Stamford, CT--NY",
00000000000000000107,090012109004,14.665755246432399,09,210900,"Danbury, CT--NY",
000000000000000001c4,090035141024,8.549758836579336,09,514102,"Hartford, CT",
000000000000000001c5,090034701004,0.8202204786790781,09,470100,"Springfield, MA--CT",
000000000000000001c6,090034871004,3.687838105709159,09,487100,"Hartford, CT",
000000000000000001c7,090034926004,4.573329413532295,09,492600,"Hartford, CT",
000000000000000001c8,090035241004,2.4780838406293477,09,524100,"Hartford, CT",
000000000000000001c9,090035243004,5.986621249835642,09,524300,"Springfield, MA--CT",
000000000000000001ca,090034806004,6.162542419621207,09,480600,"Springfield, MA--CT",
000000000000000001cb,090034923004,4.192822075714561,09,492300,"Hartford, CT",
000000000000000001cc,090034771024,13.898635338796323,09,477102,"Springfield, MA--CT",
000000000000000001cd,090034061004,2.984248450886373,09,406100,"Hartford, CT",
000000000000000001ce,090034681014,0.8490564350712027,09,468101,"Hartford, CT",
000000000000000001cf,090034977004,2.1465006269886318,09,497700,"Hartford, CT",
000000000000000001d0,090034003004,6.480826135409874,09,400300,"Hartford, CT",
000000000000000001d1,090035023004,3.1737603389390983,09,502300,"Hartford, CT",
00000000000000000203,090052535004,8.004071110997128,09,253500,"Danbury, CT--NY",
00000000000000000204,090053061004,3.5931666090747725,09,306100,"Hartford, CT",
00000000000000000205,090052534004,5.652328049214058,09,253400,"Danbury, CT--NY",
00000000000000000206,090053621024,4.2727183831047615,09,362102,"Bridgeport--Stamford, CT--NY",
00000000000000000207,090053602004,5.06411027810051,09,360200,"Waterbury, CT",
00000000000000000208,090053601004,2.5473234326785392,09,360100,"Waterbury, CT",
00000000000000000249,090075851004,2.972001630543799,09,585100,"New Haven, CT",
0000000000000000024a,090076801004,2.1835689141010604,09,680100,"New Haven, CT",
0000000000000000024b,090075901004,3.314728110183236,09,590100,"New Haven, CT",
0000000000000000024c,090076301004,2.2642913821857,09,630100,"New Haven, CT",
0000000000000000024d,090075602004,4.8958680871178135,09,560200,"Hartford, CT",
0000000000000000024e,090075703004,4.420124395852315,09,570300,"Hartford, CT",
0000000000000000024f,090076102004,2.1162969093914468,09,610200,"New Haven, CT",
00000000000000000250,090076401004,1.6525697615247243,09,640100,"New Haven, CT",
00000000000000000251,090075801004,2.185506051888414,09,580100,"New Haven, CT",
00000000000000000252,090076802004,2.1070860048428015,09,680200,"Hartford, CT",
00000000000000000253,090076201004,2.5989980670665944,09,620100,"New Haven, CT",
00000000000000000254,090076701004,0.20686504593000443,09,670100,"New Haven, CT",
00000000000000000255,090076702004,2.088355322334865,09,670200,"New Haven, CT",
00000000000000000297,090135331024,1.605270954685511,09,533102,"Hartford, CT",
00000000000000000298,090135331014,2.047201233203736,09,533101,"Hartford, CT",
00000000000000000299,090135302004,5.537902782905914,09,530200,"Hartford, CT",
0000000000000000029a,090135352004,1.5909055996399057,09,535200,"Hartford, CT",
000000000000000002a4,090159044004,1.2864931395676993,09,904400,"Worcester, MA--CT",
000000000000000002a5,090159002004,1.1444757488004254,09,900200,"Worcester, MA--CT",
000000000000000002a6,090159031004,0.6480166191202483,09,903100,"Worcester, MA--CT",
000000000000000002a7,090159072004,0.6781658482091625,09,907200,"Worcester, MA--CT",
000000000000000002ec,090010904004,7.744832856543444,09,090400,"Bridgeport--Stamford, CT--NY",
000000000000000002ed,090010503004,12.83667654218577,09,050300,"Bridgeport--Stamford, CT--NY",
000000000000000002ee,090010440004,6.716919016758963,09,044000,"Bridgeport--Stamford, CT--NY",
000000000000000002ef,090010726004,20.015583855270595,09,072600,"Bridgeport--Stamford, CT--NY",
000000000000000002f0,090010739004,7.305671889040089,09,073900,"Bridgeport--Stamford, CT--NY",
000000000000000002f1,090010426004,8.882072678968447,09,042600,"Bridgeport--Stamford, CT--NY",
000000000000000002f2,090012002004,5.791858557488903,09,200200,"Danbury, CT--NY",
000000000000000002f3,090011105004,12.407290941821127,09,110500,"Bridgeport--Stamford, CT--NY",
000000000000000002f4,090012104004,21.431658082088063,09,210400,"Danbury, CT--NY",
000000000000000002f5,090012105004,11.539383993533953,09,210500,"Danbury, CT--NY",
000000000000000002f6,090012106004,12.658438839075776,09,210600,"Danbury, CT--NY",
000000000000000002f7,090010107004,3.5668805510665087,09,010700,"Bridgeport--Stamford, CT--NY",
000000000000000002f8,090010108004,3.8468552481299936,09,010800,"Bridgeport--Stamford, CT--NY",
000000000000000002f9,090010216004,43.19979424199554,09,021600,"Bridgeport--Stamford, CT--NY",
000000000000000002fa,090010214004,39.206814307115394,09,021400,"Bridgeport--Stamford, CT--NY",
000000000000000002fb,090010104004,4.549690472511972,09,010400,"Bridgeport--Stamford, CT--NY",
000000000000000002fc,090010105004,5.548637126645218,09,010500,"Bridgeport--Stamford, CT--NY",
000000000000000002fd,090010903004,8.971843763552549,09,090300,"Bridgeport--Stamford, CT--NY",
000000000000000002fe,090010428004,9.635368644489432,09,042800,"Bridgeport--Stamford, CT--NY",
000000000000000002ff,090010604004,3.6776831430583705,09,060400,"Bridgeport--Stamford, CT--NY",
00000000000000000300,090010801004,10.84054820612426,09,080100,"Bridgeport--Stamford, CT--NY",
00000000000000000301,090010812004,8.978650465784046,09,081200,"Bridgeport--Stamford, CT--NY",
00000000000000000302,090010217004,32.095738330778936,09,021700,"Bridgeport--Stamford, CT--NY",
00000000000000000303,090010438004,11.452798971018247,09,043800,"Bridgeport--Stamford, CT--NY",
00000000000000000304,090010439004,7.280998507204541,09,043900,"Bridgeport--Stamford, CT--NY",
00000000000000000305,090010712004,17.112302646101952,09,071200,"Bridgeport--Stamford, CT--NY",
00000000000000000306,090010808004,8.498868561940377,09,080800,"Bridgeport--Stamford, CT--NY",
00000000000000000307,090010743004,6.4065607505456645,09,074300,"Bridgeport--Stamford, CT--NY",
00000000000000000308,090010714004,5.442407718636202,09,071400,"Bridgeport--Stamford, CT--NY",
00000000000000000309,090012572004,6.189511714380192,09,257200,"Bridgeport--Stamford, CT--NY",
0000000000000000030a,090010744004,6.97091212465352,09,074400,"Bridgeport--Stamford, CT--NY",
0000000000000000030b,090010902004,8.807748974689764,09,090200,"Bridgeport--Stamford, CT--NY",
0000000000000000030c,090010725004,13.457075780397677,09,072500,"Bridgeport--Stamford, CT--NY",
0000000000000000030d,090010215004,23.951241009146134,09,021500,"Bridgeport--Stamford, CT--NY",
0000000000000000030e,090010611004,3.145718776671362,09,061100,"Bridgeport--Stamford, CT--NY",
0000000000000000049f,090034737004,3.411301401849888,09,473700,"Hartford, CT",
000000000000000004a0,090034763004,2.2921610803298256,09,476300,"Springfield, MA--CT",
000000000000000004a1,090034663004,1.9633681733317887,09,466300,"Hartford, CT",
000000000000000004a2,090034713004,6.283878375631595,09,471300,"Hartford, CT",
000000000000000004a3,090034967004,2.316864014975536,09,496700,"Hartford, CT",
000000000000000004a4,090034731004,8.090772461051488,09,473100,"Hartford, CT",
000000000000000004a5,090034963004,2.9490157650656927,09,496300,"Hartford, CT",
000000000000000004a6,090034964004,1.814934722882016,09,496400,"Hartford, CT",
000000000000000004a7,090035242004,11.822960083881874,09,524200,"Hartford, CT",
000000000000000004a8,090034903024,5.529284860112671,09,490302,"Hartford, CT",
000000000000000004a9,090035145004,7.9096739491988055,09,514500,"Hartford, CT",
000000000000000004aa,090034922004,3.0831381525954815,09,492200,"Hartford, CT",
000000000000000004ab,090034941004,3.985589578187017,09,494100,"Hartford, CT",
000000000000000004ac,090034974004,1.9279825749257276,09,497400,"Hartford, CT",
000000000000000004ad,090034969004,3.4348627079341476,09,496900,"Hartford, CT",
