Town,Date,Cases,CaseRate,Deaths,PeopleTested,RateTested100k,Lat,Lon,ConfirmedCases_shifted_14_days,Cases added during 14 days,date-city index,Cases_COVID_19_in_Town_in_nursing,Death_COVID_19_in_Town_in_nursing,Cases (nursing excluded),Deaths (nursing excluded),Cases (nursing percent),Deaths (nursing percent)
Canaan,5/2/2020,0,0,0,0,0,41.9629594,-73.3071433,0,0,Canaan 2020-05-02,,,,,,
Canaan,5/3/2020,0,0,0,0,0,41.9629594,-73.3071433,0,0,Canaan 2020-05-03,,,,,,
Canaan,5/4/2020,0,0,0,0,0,41.9629594,-73.3071433,0,0,Canaan 2020-05-04,,,,,,
Canaan,5/5/2020,0,0,0,0,0,41.9629594,-73.3071433,0,0,Canaan 2020-05-05,,,,,,
Canaan,5/6/2020,0,0,0,0,0,41.9629594,-73.3071433,0,0,Canaan 2020-05-06,,,,,,
Canaan,5/7/2020,0,0,0,0,0,41.9629594,-73.3071433,0,0,Canaan 2020-05-07,1,0,-1,0,inf,
Canaan,5/8/2020,0,0,0,0,0,41.9629594,-73.3071433,0,0,Canaan 2020-05-08,,,,,,
Canaan,5/9/2020,0,0,0,0,0,41.9629594,-73.3071433,0,0,Canaan 2020-05-09,,,,,,
Canaan,5/10/2020,0,0,0,0,0,41.9629594,-73.3071433,0,0,Canaan 2020-05-10,,,,,,
Canaan,5/11/2020,0,0,0,0,0,41.9629594,-73.3071433,0,0,Canaan 2020-05-11,,,,,,
Canaan,5/12/2020,0,0,0,0,0,41.9629594,-73.3071433,0,0,Canaan 2020-05-12,,,,,,
Canaan,5/13/2020,0,0,0,0,0,41.9629594,-73.3071433,0,0,Canaan 2020-05-13,,,,,,
Canaan,5/14/2020,0,0,0,0,0,41.9629594,-73.3071433,0,0,Canaan 2020-05-14,,,,,,
Canaan,5/15/2020,0,0,0,0,0,41.9629594,-73.3071433,0,0,Canaan 2020-05-15,1,0,-1,0,inf,
Canaan,5/16/2020,0,0,0,14,0,41.9629594,-73.3071433,0,0,Canaan 2020-05-16,,,,,,
Canaan,5/17/2020,0,0,0,14,0,41.9629594,-73.3071433,0,0,Canaan 2020-05-17,,,,,,
Canaan,5/18/2020,0,0,0,19,0,41.9629594,-73.3071433,0,0,Canaan 2020-05-18,,,,,,
Canaan,5/19/2020,0,0,0,19,0,41.9629594,-73.3071433,0,0,Canaan 2020-05-19,,,,,,
Canaan,5/20/2020,0,0,0,19,1801,41.9629594,-73.3071433,0,0,Canaan 2020-05-20,,,,,,
Canaan,5/21/2020,0,0,0,20,1896,41.9629594,-73.3071433,0,0,Canaan 2020-05-21,,,,,,
Canaan,5/22/2020,0,0,0,21,1991,41.9629594,-73.3071433,0,0,Canaan 2020-05-22,,,,,,
Canaan,5/23/2020,0,0,0,22,2085,41.9629594,-73.3071433,0,0,Canaan 2020-05-23,2,0,-2,0,inf,
Canaan,5/24/2020,0,0,0,25,2370,41.9629594,-73.3071433,0,0,Canaan 2020-05-24,,,,,,
Canaan,5/25/2020,0,0,0,26,2464,41.9629594,-73.3071433,0,0,Canaan 2020-05-25,,,,,,
Canaan,5/26/2020,0,0,0,27,2559,41.9629594,-73.3071433,0,0,Canaan 2020-05-26,,,,,,
Canaan,5/27/2020,0,0,0,28,2654,41.9629594,-73.3071433,0,0,Canaan 2020-05-27,2,0,-2,0,inf,
Canaan,5/28/2020,0,0,0,28,2654,41.9629594,-73.3071433,0,0,Canaan 2020-05-28,,,,,,
Canaan,5/29/2020,0,0,0,29,2749,41.9629594,-73.3071433,0,0,Canaan 2020-05-29,,,,,,
Canaan,5/30/2020,0,0,0,29,2749,41.9629594,-73.3071433,0,0,Canaan 2020-05-30,,,,,,
Canaan,5/31/2020,0,0,0,29,2749,41.9629594,-73.3071433,0,0,Canaan 2020-05-31,,,,,,
Canaan,6/1/2020,0,0,0,30,2844,41.9629594,-73.3071433,0,0,Canaan 2020-06-01,,,,,,
Canaan,6/2/2020,0,0,0,32,3033,41.9629594,-73.3071433,0,0,Canaan 2020-06-02,,,,,,
Canaan,6/3/2020,0,0,0,34,3223,41.9629594,-73.3071433,0,0,Canaan 2020-06-03,,,,,,
East Granby,3/24/2020,0,0,0,0,0,41.929719,-72.7453784,0,0,East Granby 2020-03-24,,,,,,
East Granby,3/25/2020,0,0,0,0,0,41.929719,-72.7453784,0,0,East Granby 2020-03-25,,,,,,
East Granby,3/26/2020,1,0,0,0,0,41.929719,-72.7453784,0,0,East Granby 2020-03-26,,,,,,
East Granby,3/27/2020,1,0,0,0,0,41.929719,-72.7453784,0,0,East Granby 2020-03-27,,,,,,
East Granby,3/28/2020,1,0,0,0,0,41.929719,-72.7453784,0,0,East Granby 2020-03-28,,,,,,
East Granby,3/29/2020,1,0,0,0,0,41.929719,-72.7453784,0,0,East Granby 2020-03-29,,,,,,
East Granby,3/30/2020,1,0,0,0,0,41.929719,-72.7453784,0,0,East Granby 2020-03-30,,,,,,
East Granby,3/31/2020,1,0,0,0,0,41.929719,-72.7453784,0,0,East Granby 2020-03-31,,,,,,
East Granby,4/1/2020,1,0,0,0,0,41.929719,-72.7453784,0,0,East Granby 2020-04-01,,,,,,
East Granby,4/2/2020,2,0,0,0,0,41.929719,-72.7453784,0,0,East Granby 2020-04-02,,,,,,
East Granby,4/3/2020,2,0,0,0,0,41.929719,-72.7453784,0,0,East Granby 2020-04-03,,,,,,
East Granby,4/4/2020,2,0,0,0,0,41.929719,-72.7453784,0,0,East Granby 2020-04-04,,,,,,
East Granby,4/5/2020,2,0,0,0,0,41.929719,-72.7453784,0,0,East Granby 2020-04-05,,,,,,
East Granby,4/6/2020,2,0,0,0,0,41.929719,-72.7453784,0,0,East Granby 2020-04-06,,,,,,
East Granby,4/7/2020,2,0,0,0,0,41.929719,-72.7453784,0,2,East Granby 2020-04-07,,,,,,
East Granby,4/8/2020,2,0,0,0,0,41.929719,-72.7453784,0,2,East Granby 2020-04-08,,,,,,
East Granby,4/9/2020,2,0,0,0,0,41.929719,-72.7453784,1,1,East Granby 2020-04-09,,,,,,
East Granby,4/10/2020,2,0,0,0,0,41.929719,-72.7453784,1,1,East Granby 2020-04-10,,,,,,
East Granby,4/11/2020,2,0,0,0,0,41.929719,-72.7453784,1,1,East Granby 2020-04-11,,,,,,
East Granby,4/12/2020,2,0,0,0,0,41.929719,-72.7453784,1,1,East Granby 2020-04-12,,,,,,
East Granby,4/13/2020,2,0,0,0,0,41.929719,-72.7453784,1,1,East Granby 2020-04-13,,,,,,
East Granby,4/14/2020,2,0,0,0,0,41.929719,-72.7453784,1,1,East Granby 2020-04-14,,,,,,
East Granby,4/15/2020,2,0,0,0,0,41.929719,-72.7453784,1,1,East Granby 2020-04-15,,,,,,
East Granby,4/16/2020,2,39,0,0,0,41.929719,-72.7453784,2,0,East Granby 2020-04-16,,,,,,
East Granby,4/17/2020,3,58,0,0,0,41.929719,-72.7453784,2,1,East Granby 2020-04-17,,,,,,
East Granby,4/18/2020,3,58,0,0,0,41.929719,-72.7453784,2,1,East Granby 2020-04-18,,,,,,
East Granby,4/19/2020,3,58,0,0,0,41.929719,-72.7453784,2,1,East Granby 2020-04-19,,,,,,
East Granby,4/20/2020,3,58,0,0,0,41.929719,-72.7453784,2,1,East Granby 2020-04-20,,,,,,
East Granby,4/21/2020,3,58,0,0,0,41.929719,-72.7453784,2,1,East Granby 2020-04-21,,,,,,
East Granby,4/22/2020,4,78,0,0,0,41.929719,-72.7453784,2,2,East Granby 2020-04-22,,,,,,
East Granby,4/23/2020,4,78,0,0,0,41.929719,-72.7453784,2,2,East Granby 2020-04-23,,,,,,
East Granby,4/24/2020,5,97,0,0,0,41.929719,-72.7453784,2,3,East Granby 2020-04-24,,,,,,
East Granby,4/25/2020,5,97,0,0,0,41.929719,-72.7453784,2,3,East Granby 2020-04-25,,,,,,
East Granby,4/26/2020,5,97,0,0,0,41.929719,-72.7453784,2,3,East Granby 2020-04-26,,,,,,
East Granby,4/27/2020,5,97,0,0,0,41.929719,-72.7453784,2,3,East Granby 2020-04-27,,,,,,
East Granby,4/28/2020,4,78,0,0,0,41.929719,-72.7453784,2,2,East Granby 2020-04-28,,,,,,
East Granby,4/29/2020,4,78,0,0,0,41.929719,-72.7453784,2,2,East Granby 2020-04-29,,,,,,
East Granby,4/30/2020,4,78,0,0,0,41.929719,-72.7453784,2,2,East Granby 2020-04-30,,,,,,
East Granby,5/1/2020,4,78,0,0,0,41.929719,-72.7453784,3,1,East Granby 2020-05-01,,,,,,
East Granby,5/2/2020,4,78,0,0,0,41.929719,-72.7453784,3,1,East Granby 2020-05-02,,,,,,
East Granby,5/3/2020,5,97,0,0,0,41.929719,-72.7453784,3,2,East Granby 2020-05-03,,,,,,
East Granby,5/4/2020,6,117,0,0,0,41.929719,-72.7453784,3,3,East Granby 2020-05-04,,,,,,
East Granby,5/5/2020,6,117,0,0,0,41.929719,-72.7453784,3,3,East Granby 2020-05-05,,,,,,
East Granby,5/6/2020,7,136,0,0,0,41.929719,-72.7453784,4,3,East Granby 2020-05-06,,,,,,
East Granby,5/7/2020,7,136,0,0,0,41.929719,-72.7453784,4,3,East Granby 2020-05-07,,,,,,
East Granby,5/8/2020,7,136,0,0,0,41.929719,-72.7453784,5,2,East Granby 2020-05-08,,,,,,
East Granby,5/9/2020,7,136,0,0,0,41.929719,-72.7453784,5,2,East Granby 2020-05-09,,,,,,
East Granby,5/10/2020,7,136,0,0,0,41.929719,-72.7453784,5,2,East Granby 2020-05-10,,,,,,
East Granby,5/11/2020,7,136,0,0,0,41.929719,-72.7453784,5,2,East Granby 2020-05-11,,,,,,
East Granby,5/12/2020,7,136,0,0,0,41.929719,-72.7453784,4,3,East Granby 2020-05-12,,,,,,
East Granby,5/13/2020,7,136,0,0,0,41.929719,-72.7453784,4,3,East Granby 2020-05-13,,,,,,
East Granby,5/14/2020,7,136,0,0,0,41.929719,-72.7453784,4,3,East Granby 2020-05-14,,,,,,
East Granby,5/15/2020,7,136,0,0,0,41.929719,-72.7453784,4,3,East Granby 2020-05-15,,,,,,
East Granby,5/16/2020,7,136,0,65,0,41.929719,-72.7453784,4,3,East Granby 2020-05-16,,,,,,
East Granby,5/17/2020,7,136,0,73,0,41.929719,-72.7453784,5,2,East Granby 2020-05-17,,,,,,
East Granby,5/18/2020,7,136,0,74,0,41.929719,-72.7453784,6,1,East Granby 2020-05-18,,,,,,
East Granby,5/19/2020,8,155,0,81,0,41.929719,-72.7453784,6,2,East Granby 2020-05-19,,,,,,
East Granby,5/20/2020,8,155,0,82,1593,41.929719,-72.7453784,7,1,East Granby 2020-05-20,,,,,,
East Granby,5/21/2020,8,155,0,89,1729,41.929719,-72.7453784,7,1,East Granby 2020-05-21,,,,,,
East Granby,5/22/2020,8,155,0,95,1846,41.929719,-72.7453784,7,1,East Granby 2020-05-22,,,,,,
East Granby,5/23/2020,8,155,0,99,1923,41.929719,-72.7453784,7,1,East Granby 2020-05-23,,,,,,
East Granby,5/24/2020,8,155,0,106,2059,41.929719,-72.7453784,7,1,East Granby 2020-05-24,,,,,,
East Granby,5/25/2020,8,155,0,111,2157,41.929719,-72.7453784,7,1,East Granby 2020-05-25,,,,,,
East Granby,5/26/2020,8,155,0,116,2254,41.929719,-72.7453784,7,1,East Granby 2020-05-26,,,,,,
East Granby,5/27/2020,9,175,0,120,2331,41.929719,-72.7453784,7,2,East Granby 2020-05-27,,,,,,
East Granby,5/28/2020,9,175,0,122,2370,41.929719,-72.7453784,7,2,East Granby 2020-05-28,,,,,,
East Granby,5/29/2020,9,175,0,123,2390,41.929719,-72.7453784,7,2,East Granby 2020-05-29,,,,,,
East Granby,5/30/2020,9,175,0,124,2409,41.929719,-72.7453784,7,2,East Granby 2020-05-30,,,,,,
East Granby,5/31/2020,9,175,0,134,2603,41.929719,-72.7453784,7,2,East Granby 2020-05-31,,,,,,
East Granby,6/1/2020,9,175,0,145,2817,41.929719,-72.7453784,7,2,East Granby 2020-06-01,,,,,,
East Granby,6/2/2020,9,175,0,150,2914,41.929719,-72.7453784,8,1,East Granby 2020-06-02,,,,,,
East Granby,6/3/2020,9,175,0,153,2973,41.929719,-72.7453784,8,1,East Granby 2020-06-03,,,,,,
Barkhamsted,3/24/2020,0,0,0,0,0,41.9357077,-72.9729214,0,0,Barkhamsted 2020-03-24,,,,,,
Barkhamsted,3/25/2020,0,0,0,0,0,41.9357077,-72.9729214,0,0,Barkhamsted 2020-03-25,,,,,,
Barkhamsted,3/26/2020,0,0,0,0,0,41.9357077,-72.9729214,0,0,Barkhamsted 2020-03-26,,,,,,
Barkhamsted,3/27/2020,0,0,0,0,0,41.9357077,-72.9729214,0,0,Barkhamsted 2020-03-27,,,,,,
Barkhamsted,3/28/2020,0,0,0,0,0,41.9357077,-72.9729214,0,0,Barkhamsted 2020-03-28,,,,,,
Barkhamsted,3/29/2020,0,0,0,0,0,41.9357077,-72.9729214,0,0,Barkhamsted 2020-03-29,,,,,,
Barkhamsted,3/30/2020,0,0,0,0,0,41.9357077,-72.9729214,0,0,Barkhamsted 2020-03-30,,,,,,
Barkhamsted,3/31/2020,0,0,0,0,0,41.9357077,-72.9729214,0,0,Barkhamsted 2020-03-31,,,,,,
Barkhamsted,4/1/2020,1,0,0,0,0,41.9357077,-72.9729214,0,0,Barkhamsted 2020-04-01,,,,,,
Barkhamsted,4/2/2020,1,0,0,0,0,41.9357077,-72.9729214,0,0,Barkhamsted 2020-04-02,,,,,,
Barkhamsted,4/3/2020,1,0,0,0,0,41.9357077,-72.9729214,0,0,Barkhamsted 2020-04-03,,,,,,
Barkhamsted,4/4/2020,1,0,0,0,0,41.9357077,-72.9729214,0,0,Barkhamsted 2020-04-04,,,,,,
Barkhamsted,4/5/2020,1,0,0,0,0,41.9357077,-72.9729214,0,0,Barkhamsted 2020-04-05,,,,,,
Barkhamsted,4/6/2020,2,0,0,0,0,41.9357077,-72.9729214,0,0,Barkhamsted 2020-04-06,,,,,,
Barkhamsted,4/7/2020,2,0,0,0,0,41.9357077,-72.9729214,0,2,Barkhamsted 2020-04-07,,,,,,
Barkhamsted,4/8/2020,3,0,0,0,0,41.9357077,-72.9729214,0,3,Barkhamsted 2020-04-08,,,,,,
Barkhamsted,4/9/2020,4,0,0,0,0,41.9357077,-72.9729214,0,4,Barkhamsted 2020-04-09,,,,,,
Barkhamsted,4/10/2020,5,0,0,0,0,41.9357077,-72.9729214,0,5,Barkhamsted 2020-04-10,,,,,,
Barkhamsted,4/11/2020,6,0,0,0,0,41.9357077,-72.9729214,0,6,Barkhamsted 2020-04-11,,,,,,
Barkhamsted,4/12/2020,7,0,0,0,0,41.9357077,-72.9729214,0,7,Barkhamsted 2020-04-12,,,,,,
Barkhamsted,4/13/2020,7,0,0,0,0,41.9357077,-72.9729214,0,7,Barkhamsted 2020-04-13,,,,,,
Barkhamsted,4/14/2020,7,0,0,0,0,41.9357077,-72.9729214,0,7,Barkhamsted 2020-04-14,,,,,,
Barkhamsted,4/15/2020,8,0,0,0,0,41.9357077,-72.9729214,1,7,Barkhamsted 2020-04-15,,,,,,
Barkhamsted,4/16/2020,9,248,0,0,0,41.9357077,-72.9729214,1,8,Barkhamsted 2020-04-16,,,,,,
Barkhamsted,4/17/2020,10,276,0,0,0,41.9357077,-72.9729214,1,9,Barkhamsted 2020-04-17,,,,,,
Barkhamsted,4/18/2020,11,304,0,0,0,41.9357077,-72.9729214,1,10,Barkhamsted 2020-04-18,,,,,,
Barkhamsted,4/19/2020,11,304,0,0,0,41.9357077,-72.9729214,1,10,Barkhamsted 2020-04-19,,,,,,
Barkhamsted,4/20/2020,10,276,0,0,0,41.9357077,-72.9729214,2,8,Barkhamsted 2020-04-20,,,,,,
Barkhamsted,4/21/2020,9,248,0,0,0,41.9357077,-72.9729214,2,7,Barkhamsted 2020-04-21,,,,,,
Barkhamsted,4/22/2020,10,276,0,0,0,41.9357077,-72.9729214,3,7,Barkhamsted 2020-04-22,,,,,,
Barkhamsted,4/23/2020,12,331,0,0,0,41.9357077,-72.9729214,4,8,Barkhamsted 2020-04-23,,,,,,
Barkhamsted,4/24/2020,13,359,0,0,0,41.9357077,-72.9729214,5,8,Barkhamsted 2020-04-24,,,,,,
Barkhamsted,4/25/2020,13,359,0,0,0,41.9357077,-72.9729214,6,7,Barkhamsted 2020-04-25,,,,,,
Barkhamsted,4/26/2020,14,386,0,0,0,41.9357077,-72.9729214,7,7,Barkhamsted 2020-04-26,,,,,,
Barkhamsted,4/27/2020,14,386,0,0,0,41.9357077,-72.9729214,7,7,Barkhamsted 2020-04-27,,,,,,
Barkhamsted,4/28/2020,14,386,0,0,0,41.9357077,-72.9729214,7,7,Barkhamsted 2020-04-28,,,,,,
Barkhamsted,4/29/2020,14,386,0,0,0,41.9357077,-72.9729214,8,6,Barkhamsted 2020-04-29,,,,,,
Barkhamsted,4/30/2020,16,442,0,0,0,41.9357077,-72.9729214,9,7,Barkhamsted 2020-04-30,,,,,,
Barkhamsted,5/1/2020,16,442,0,0,0,41.9357077,-72.9729214,10,6,Barkhamsted 2020-05-01,,,,,,
Barkhamsted,5/2/2020,16,442,0,0,0,41.9357077,-72.9729214,11,5,Barkhamsted 2020-05-02,,,,,,
Barkhamsted,5/3/2020,16,442,0,0,0,41.9357077,-72.9729214,11,5,Barkhamsted 2020-05-03,,,,,,
Barkhamsted,5/4/2020,18,497,0,0,0,41.9357077,-72.9729214,10,8,Barkhamsted 2020-05-04,,,,,,
Barkhamsted,5/5/2020,19,524,0,0,0,41.9357077,-72.9729214,9,10,Barkhamsted 2020-05-05,,,,,,
Barkhamsted,5/6/2020,19,524,0,0,0,41.9357077,-72.9729214,10,9,Barkhamsted 2020-05-06,,,,,,
Barkhamsted,5/7/2020,19,524,0,0,0,41.9357077,-72.9729214,12,7,Barkhamsted 2020-05-07,,,,,,
Barkhamsted,5/8/2020,19,524,0,0,0,41.9357077,-72.9729214,13,6,Barkhamsted 2020-05-08,,,,,,
Barkhamsted,5/9/2020,19,524,0,0,0,41.9357077,-72.9729214,13,6,Barkhamsted 2020-05-09,,,,,,
Barkhamsted,5/10/2020,19,524,0,0,0,41.9357077,-72.9729214,14,5,Barkhamsted 2020-05-10,,,,,,
Barkhamsted,5/11/2020,19,524,0,0,0,41.9357077,-72.9729214,14,5,Barkhamsted 2020-05-11,,,,,,
Barkhamsted,5/12/2020,20,552,0,0,0,41.9357077,-72.9729214,14,6,Barkhamsted 2020-05-12,,,,,,
Barkhamsted,5/13/2020,23,635,0,0,0,41.9357077,-72.9729214,14,9,Barkhamsted 2020-05-13,,,,,,
Barkhamsted,5/14/2020,23,635,0,0,0,41.9357077,-72.9729214,16,7,Barkhamsted 2020-05-14,,,,,,
Barkhamsted,5/15/2020,23,635,0,0,0,41.9357077,-72.9729214,16,7,Barkhamsted 2020-05-15,,,,,,
Barkhamsted,5/16/2020,24,662,0,81,0,41.9357077,-72.9729214,16,8,Barkhamsted 2020-05-16,,,,,,
Barkhamsted,5/17/2020,24,662,0,82,0,41.9357077,-72.9729214,16,8,Barkhamsted 2020-05-17,,,,,,
Barkhamsted,5/18/2020,24,662,0,84,0,41.9357077,-72.9729214,18,6,Barkhamsted 2020-05-18,,,,,,
Barkhamsted,5/19/2020,24,662,0,86,0,41.9357077,-72.9729214,19,5,Barkhamsted 2020-05-19,,,,,,
Barkhamsted,5/20/2020,24,662,0,89,2456,41.9357077,-72.9729214,19,5,Barkhamsted 2020-05-20,,,,,,
Barkhamsted,5/21/2020,24,662,0,91,2511,41.9357077,-72.9729214,19,5,Barkhamsted 2020-05-21,,,,,,
Barkhamsted,5/22/2020,24,662,0,94,2594,41.9357077,-72.9729214,19,5,Barkhamsted 2020-05-22,,,,,,
Barkhamsted,5/23/2020,25,690,0,99,2732,41.9357077,-72.9729214,19,6,Barkhamsted 2020-05-23,,,,,,
Barkhamsted,5/24/2020,26,717,0,103,2842,41.9357077,-72.9729214,19,7,Barkhamsted 2020-05-24,,,,,,
Barkhamsted,5/25/2020,26,717,0,107,2953,41.9357077,-72.9729214,19,7,Barkhamsted 2020-05-25,,,,,,
Barkhamsted,5/26/2020,26,717,0,108,2980,41.9357077,-72.9729214,20,6,Barkhamsted 2020-05-26,,,,,,
Barkhamsted,5/27/2020,26,717,0,110,3035,41.9357077,-72.9729214,23,3,Barkhamsted 2020-05-27,,,,,,
Barkhamsted,5/28/2020,26,717,0,115,3173,41.9357077,-72.9729214,23,3,Barkhamsted 2020-05-28,,,,,,
Barkhamsted,5/29/2020,26,717,0,119,3284,41.9357077,-72.9729214,23,3,Barkhamsted 2020-05-29,,,,,,
Barkhamsted,5/30/2020,26,717,0,120,3311,41.9357077,-72.9729214,24,2,Barkhamsted 2020-05-30,,,,,,
Barkhamsted,5/31/2020,26,717,0,123,3394,41.9357077,-72.9729214,24,2,Barkhamsted 2020-05-31,,,,,,
Barkhamsted,6/1/2020,26,717,0,126,3477,41.9357077,-72.9729214,24,2,Barkhamsted 2020-06-01,,,,,,
Barkhamsted,6/2/2020,25,690,0,128,3532,41.9357077,-72.9729214,24,1,Barkhamsted 2020-06-02,,,,,,
Barkhamsted,6/3/2020,25,690,0,135,3725,41.9357077,-72.9729214,24,1,Barkhamsted 2020-06-03,,,,,,
Winchester,3/24/2020,0,0,0,0,0,41.9228687,-73.1099267,0,0,Winchester 2020-03-24,,,,,,
Winchester,3/25/2020,0,0,0,0,0,41.9228687,-73.1099267,0,0,Winchester 2020-03-25,,,,,,
Winchester,3/26/2020,0,0,0,0,0,41.9228687,-73.1099267,0,0,Winchester 2020-03-26,,,,,,
Winchester,3/27/2020,0,0,0,0,0,41.9228687,-73.1099267,0,0,Winchester 2020-03-27,,,,,,
Winchester,3/28/2020,0,0,0,0,0,41.9228687,-73.1099267,0,0,Winchester 2020-03-28,,,,,,
Winchester,3/29/2020,1,0,0,0,0,41.9228687,-73.1099267,0,0,Winchester 2020-03-29,,,,,,
Winchester,3/30/2020,2,0,0,0,0,41.9228687,-73.1099267,0,0,Winchester 2020-03-30,,,,,,
Winchester,3/31/2020,2,0,0,0,0,41.9228687,-73.1099267,0,0,Winchester 2020-03-31,,,,,,
Winchester,4/1/2020,2,0,0,0,0,41.9228687,-73.1099267,0,0,Winchester 2020-04-01,,,,,,
Winchester,4/2/2020,2,0,0,0,0,41.9228687,-73.1099267,0,0,Winchester 2020-04-02,,,,,,
Winchester,4/3/2020,3,0,0,0,0,41.9228687,-73.1099267,0,0,Winchester 2020-04-03,,,,,,
Winchester,4/4/2020,3,0,0,0,0,41.9228687,-73.1099267,0,0,Winchester 2020-04-04,,,,,,
Winchester,4/5/2020,3,0,0,0,0,41.9228687,-73.1099267,0,0,Winchester 2020-04-05,,,,,,
Winchester,4/6/2020,5,0,0,0,0,41.9228687,-73.1099267,0,0,Winchester 2020-04-06,,,,,,
Winchester,4/7/2020,8,0,0,0,0,41.9228687,-73.1099267,0,8,Winchester 2020-04-07,,,,,,
Winchester,4/8/2020,11,0,0,0,0,41.9228687,-73.1099267,0,11,Winchester 2020-04-08,,,,,,
Winchester,4/9/2020,13,0,0,0,0,41.9228687,-73.1099267,0,13,Winchester 2020-04-09,,,,,,
Winchester,4/10/2020,13,0,0,0,0,41.9228687,-73.1099267,0,13,Winchester 2020-04-10,,,,,,
Winchester,4/11/2020,16,0,0,0,0,41.9228687,-73.1099267,0,16,Winchester 2020-04-11,,,,,,
Winchester,4/12/2020,17,0,0,0,0,41.9228687,-73.1099267,1,16,Winchester 2020-04-12,,,,,,
Winchester,4/13/2020,19,0,1,0,0,41.9228687,-73.1099267,2,17,Winchester 2020-04-13,,,,,,
Winchester,4/14/2020,19,0,1,0,0,41.9228687,-73.1099267,2,17,Winchester 2020-04-14,,,,,,
Winchester,4/15/2020,19,0,1,0,0,41.9228687,-73.1099267,2,17,Winchester 2020-04-15,,,,,,
Winchester,4/16/2020,20,188,1,0,0,41.9228687,-73.1099267,2,18,Winchester 2020-04-16,,,,,,
Winchester,4/17/2020,23,216,1,0,0,41.9228687,-73.1099267,3,20,Winchester 2020-04-17,,,,,,
Winchester,4/18/2020,25,235,1,0,0,41.9228687,-73.1099267,3,22,Winchester 2020-04-18,,,,,,
Winchester,4/19/2020,26,244,1,0,0,41.9228687,-73.1099267,3,23,Winchester 2020-04-19,,,,,,
Winchester,4/20/2020,29,272,1,0,0,41.9228687,-73.1099267,5,24,Winchester 2020-04-20,,,,,,
Winchester,4/21/2020,29,272,1,0,0,41.9228687,-73.1099267,8,21,Winchester 2020-04-21,,,,,,
Winchester,4/22/2020,29,272,1,0,0,41.9228687,-73.1099267,11,18,Winchester 2020-04-22,,,,,,
Winchester,4/23/2020,31,291,2,0,0,41.9228687,-73.1099267,13,18,Winchester 2020-04-23,,,,,,
Winchester,4/24/2020,35,328,2,0,0,41.9228687,-73.1099267,13,22,Winchester 2020-04-24,,,,,,
Winchester,4/25/2020,38,357,2,0,0,41.9228687,-73.1099267,16,22,Winchester 2020-04-25,,,,,,
Winchester,4/26/2020,39,366,2,0,0,41.9228687,-73.1099267,17,22,Winchester 2020-04-26,,,,,,
Winchester,4/27/2020,41,385,2,0,0,41.9228687,-73.1099267,19,22,Winchester 2020-04-27,,,,,,
Winchester,4/28/2020,41,385,2,0,0,41.9228687,-73.1099267,19,22,Winchester 2020-04-28,,,,,,
Winchester,4/29/2020,42,394,2,0,0,41.9228687,-73.1099267,19,23,Winchester 2020-04-29,,,,,,
Winchester,4/30/2020,44,413,2,0,0,41.9228687,-73.1099267,20,24,Winchester 2020-04-30,,,,,,
Winchester,5/1/2020,45,422,2,0,0,41.9228687,-73.1099267,23,22,Winchester 2020-05-01,,,,,,
Winchester,5/2/2020,46,432,2,0,0,41.9228687,-73.1099267,25,21,Winchester 2020-05-02,,,,,,
Winchester,5/3/2020,47,441,2,0,0,41.9228687,-73.1099267,26,21,Winchester 2020-05-03,,,,,,
Winchester,5/4/2020,48,450,2,0,0,41.9228687,-73.1099267,29,19,Winchester 2020-05-04,,,,,,
Winchester,5/5/2020,48,450,3,0,0,41.9228687,-73.1099267,29,19,Winchester 2020-05-05,,,,,,
Winchester,5/6/2020,50,469,3,0,0,41.9228687,-73.1099267,29,21,Winchester 2020-05-06,,,,,,
Winchester,5/7/2020,51,479,3,0,0,41.9228687,-73.1099267,31,20,Winchester 2020-05-07,,,,,,
Winchester,5/8/2020,50,469,3,0,0,41.9228687,-73.1099267,35,15,Winchester 2020-05-08,,,,,,
Winchester,5/9/2020,48,450,3,0,0,41.9228687,-73.1099267,38,10,Winchester 2020-05-09,,,,,,
Winchester,5/10/2020,50,469,3,0,0,41.9228687,-73.1099267,39,11,Winchester 2020-05-10,,,,,,
Winchester,5/11/2020,50,469,3,0,0,41.9228687,-73.1099267,41,9,Winchester 2020-05-11,,,,,,
Winchester,5/12/2020,50,469,3,0,0,41.9228687,-73.1099267,41,9,Winchester 2020-05-12,,,,,,
Winchester,5/13/2020,51,479,3,0,0,41.9228687,-73.1099267,42,9,Winchester 2020-05-13,,,,,,
Winchester,5/14/2020,51,479,3,0,0,41.9228687,-73.1099267,44,7,Winchester 2020-05-14,,,,,,
Winchester,5/15/2020,51,479,3,0,0,41.9228687,-73.1099267,45,6,Winchester 2020-05-15,,,,,,
Winchester,5/16/2020,49,460,3,264,0,41.9228687,-73.1099267,46,3,Winchester 2020-05-16,,,,,,
Winchester,5/17/2020,50,469,3,269,0,41.9228687,-73.1099267,47,3,Winchester 2020-05-17,,,,,,
Winchester,5/18/2020,50,469,3,276,0,41.9228687,-73.1099267,48,2,Winchester 2020-05-18,,,,,,
Winchester,5/19/2020,50,469,3,295,0,41.9228687,-73.1099267,48,2,Winchester 2020-05-19,,,,,,
Winchester,5/20/2020,50,469,3,303,2844,41.9228687,-73.1099267,50,0,Winchester 2020-05-20,,,,,,
