Town,Date,Cases,CaseRate,Deaths,PeopleTested,RateTested100k,Lat,Lon,ConfirmedCases_shifted_14_days,Cases added during 14 days,Deaths added during 14 days
Pomfret,5/24/2020,13,309,0,128,3045,41.8653744,-71.9791434,10,3,0
Pomfret,5/25/2020,13,309,0,128,3045,41.8653744,-71.9791434,10,3,0
Pomfret,5/26/2020,13,309,0,130,3092,41.8653744,-71.9791434,10,3,0
Pomfret,5/27/2020,14,333,0,137,3259,41.8653744,-71.9791434,10,4,0
Pomfret,5/28/2020,14,333,0,143,3402,41.8653744,-71.9791434,10,4,0
Pomfret,5/29/2020,14,333,0,146,3473,41.8653744,-71.9791434,10,4,0
Pomfret,5/30/2020,14,333,0,146,3473,41.8653744,-71.9791434,10,4,0
Pomfret,5/31/2020,14,333,0,155,3687,41.8653744,-71.9791434,11,3,0
Pomfret,6/1/2020,14,333,0,156,3711,41.8653744,-71.9791434,11,3,0
Pomfret,6/2/2020,13,309,0,159,3782,41.8653744,-71.9791434,11,2,0
Pomfret,6/3/2020,13,309,0,163,3877,41.8653744,-71.9791434,13,0,0
Pomfret,6/4/2020,13,309,0,164,3901,41.8653744,-71.9791434,13,0,0
Pomfret,6/5/2020,13,309,0,168,3996,41.8653744,-71.9791434,13,0,0
Pomfret,6/6/2020,13,309,0,174,4139,41.8653744,-71.9791434,13,0,0
Pomfret,6/7/2020,13,309,0,175,4163,41.8653744,-71.9791434,13,0,0
Pomfret,6/8/2020,13,309,0,177,4210,41.8653744,-71.9791434,13,0,0
Pomfret,6/9/2020,13,309,0,178,4234,41.8653744,-71.9791434,13,0,0
Pomfret,6/10/2020,13,309,0,185,4401,41.8653744,-71.9791434,14,-1,0
Pomfret,6/11/2020,13,309,0,186,4424,41.8653744,-71.9791434,14,-1,0
Pomfret,6/12/2020,13,309,0,188,4472,41.8653744,-71.9791434,14,-1,0
Pomfret,6/13/2020,13,309,0,193,4591,41.8653744,-71.9791434,14,-1,0
Pomfret,6/14/2020,13,309,0,193,4591,41.8653744,-71.9791434,14,-1,0
Pomfret,6/15/2020,13,309,0,197,4686,41.8653744,-71.9791434,14,-1,0
Pomfret,6/16/2020,13,309,0,200,4757,41.8653744,-71.9791434,13,0,0
Pomfret,6/17/2020,13,309,0,203,4829,41.8653744,-71.9791434,13,0,0
Pomfret,6/18/2020,13,309,0,207,4924,41.8653744,-71.9791434,13,0,0
Pomfret,6/19/2020,13,309,0,218,5186,41.8653744,-71.9791434,13,0,0
Pomfret,6/20/2020,13,309,0,218,5186,41.8653744,-71.9791434,13,0,0
Pomfret,6/21/2020,13,309,0,218,5186,41.8653744,-71.9791434,13,0,0
Portland,3/24/2020,1,0,0,0,0,41.5988341,-72.5890709,0,0,0
Portland,3/25/2020,2,0,0,0,0,41.5988341,-72.5890709,0,0,0
Portland,3/26/2020,2,0,0,0,0,41.5988341,-72.5890709,0,0,0
Portland,3/27/2020,2,0,0,0,0,41.5988341,-72.5890709,0,0,0
Portland,3/28/2020,2,0,0,0,0,41.5988341,-72.5890709,0,0,0
Portland,3/29/2020,2,0,0,0,0,41.5988341,-72.5890709,0,0,0
Portland,3/30/2020,3,0,0,0,0,41.5988341,-72.5890709,0,0,0
Portland,3/31/2020,3,0,0,0,0,41.5988341,-72.5890709,0,0,0
Portland,4/1/2020,3,0,0,0,0,41.5988341,-72.5890709,0,0,0
Portland,4/2/2020,4,0,1,0,0,41.5988341,-72.5890709,0,0,0
Portland,4/3/2020,6,0,0,0,0,41.5988341,-72.5890709,0,0,0
Portland,4/4/2020,7,0,2,0,0,41.5988341,-72.5890709,0,0,0
Portland,4/5/2020,8,0,2,0,0,41.5988341,-72.5890709,0,0,0
Portland,4/6/2020,10,0,3,0,0,41.5988341,-72.5890709,0,0,0
Portland,4/7/2020,13,0,3,0,0,41.5988341,-72.5890709,1,12,3
Portland,4/8/2020,15,0,3,0,0,41.5988341,-72.5890709,2,13,3
Portland,4/9/2020,19,0,4,0,0,41.5988341,-72.5890709,2,17,4
Portland,4/10/2020,23,0,5,0,0,41.5988341,-72.5890709,2,21,5
Portland,4/11/2020,28,0,5,0,0,41.5988341,-72.5890709,2,26,5
Portland,4/12/2020,28,0,5,0,0,41.5988341,-72.5890709,2,26,5
Portland,4/13/2020,30,0,4,0,0,41.5988341,-72.5890709,3,27,4
Portland,4/14/2020,30,0,4,0,0,41.5988341,-72.5890709,3,27,4
Portland,4/15/2020,31,0,7,0,0,41.5988341,-72.5890709,3,28,7
Portland,4/16/2020,31,333,7,0,0,41.5988341,-72.5890709,4,27,6
Portland,4/17/2020,33,355,7,0,0,41.5988341,-72.5890709,6,27,7
Portland,4/18/2020,36,387,8,0,0,41.5988341,-72.5890709,7,29,6
Portland,4/19/2020,36,387,8,0,0,41.5988341,-72.5890709,8,28,6
Portland,4/20/2020,38,408,8,0,0,41.5988341,-72.5890709,10,28,5
Portland,4/21/2020,40,430,9,0,0,41.5988341,-72.5890709,13,27,6
Portland,4/22/2020,41,441,9,0,0,41.5988341,-72.5890709,15,26,6
Portland,4/23/2020,42,451,9,0,0,41.5988341,-72.5890709,19,23,5
Portland,4/24/2020,44,473,10,0,0,41.5988341,-72.5890709,23,21,5
Portland,4/25/2020,46,494,10,0,0,41.5988341,-72.5890709,28,18,5
Portland,4/26/2020,47,505,10,0,0,41.5988341,-72.5890709,28,19,5
Portland,4/27/2020,47,505,11,0,0,41.5988341,-72.5890709,30,17,7
Portland,4/28/2020,50,537,12,0,0,41.5988341,-72.5890709,30,20,8
Portland,4/29/2020,50,537,12,0,0,41.5988341,-72.5890709,31,19,5
Portland,4/30/2020,50,537,12,0,0,41.5988341,-72.5890709,31,19,5
Portland,5/1/2020,51,548,12,0,0,41.5988341,-72.5890709,33,18,5
Portland,5/2/2020,51,548,12,0,0,41.5988341,-72.5890709,36,15,4
Portland,5/3/2020,51,548,12,0,0,41.5988341,-72.5890709,36,15,4
Portland,5/4/2020,52,559,12,0,0,41.5988341,-72.5890709,38,14,4
Portland,5/5/2020,51,548,12,0,0,41.5988341,-72.5890709,40,11,3
Portland,5/6/2020,51,548,12,0,0,41.5988341,-72.5890709,41,10,3
Portland,5/7/2020,51,548,12,0,0,41.5988341,-72.5890709,42,9,3
Portland,5/8/2020,51,548,12,0,0,41.5988341,-72.5890709,44,7,2
Portland,5/9/2020,50,537,11,0,0,41.5988341,-72.5890709,46,4,1
Portland,5/10/2020,51,548,11,0,0,41.5988341,-72.5890709,47,4,1
Portland,5/11/2020,52,559,11,0,0,41.5988341,-72.5890709,47,5,0
Portland,5/12/2020,52,559,11,0,0,41.5988341,-72.5890709,50,2,-1
Portland,5/13/2020,52,559,11,0,0,41.5988341,-72.5890709,50,2,-1
Portland,5/14/2020,54,580,14,0,0,41.5988341,-72.5890709,50,4,2
Portland,5/15/2020,54,580,14,0,0,41.5988341,-72.5890709,51,3,2
Portland,5/16/2020,54,580,14,211,0,41.5988341,-72.5890709,51,3,2
Portland,5/17/2020,54,580,14,219,0,41.5988341,-72.5890709,51,3,2
Portland,5/18/2020,54,580,14,225,0,41.5988341,-72.5890709,52,2,2
Portland,5/19/2020,55,591,14,239,0,41.5988341,-72.5890709,51,4,2
Portland,5/20/2020,56,602,15,242,2601,41.5988341,-72.5890709,51,5,3
Portland,5/21/2020,56,602,15,254,2730,41.5988341,-72.5890709,51,5,3
Portland,5/22/2020,57,613,15,262,2816,41.5988341,-72.5890709,51,6,3
Portland,5/23/2020,58,623,15,287,3084,41.5988341,-72.5890709,50,8,4
Portland,5/24/2020,58,623,15,294,3160,41.5988341,-72.5890709,51,7,4
Portland,5/25/2020,59,634,15,301,3235,41.5988341,-72.5890709,52,7,4
Portland,5/26/2020,61,656,15,310,3332,41.5988341,-72.5890709,52,9,4
Portland,5/27/2020,60,645,15,321,3450,41.5988341,-72.5890709,52,8,4
Portland,5/28/2020,61,656,15,330,3546,41.5988341,-72.5890709,54,7,1
Portland,5/29/2020,61,656,15,340,3654,41.5988341,-72.5890709,54,7,1
Portland,5/30/2020,61,656,15,343,3686,41.5988341,-72.5890709,54,7,1
Portland,5/31/2020,61,656,15,352,3783,41.5988341,-72.5890709,54,7,1
Portland,6/1/2020,62,666,15,386,4148,41.5988341,-72.5890709,54,8,1
Portland,6/2/2020,62,666,15,396,4256,41.5988341,-72.5890709,55,7,1
Portland,6/3/2020,63,677,15,406,4363,41.5988341,-72.5890709,56,7,0
Portland,6/4/2020,64,688,15,418,4492,41.5988341,-72.5890709,56,8,0
Portland,6/5/2020,64,688,15,426,4578,41.5988341,-72.5890709,57,7,0
Portland,6/6/2020,65,699,15,433,4653,41.5988341,-72.5890709,58,7,0
Portland,6/7/2020,67,720,15,448,4815,41.5988341,-72.5890709,58,9,0
Portland,6/8/2020,67,720,14,462,4965,41.5988341,-72.5890709,59,8,-1
Portland,6/9/2020,67,720,14,475,5105,41.5988341,-72.5890709,61,6,-1
Portland,6/10/2020,67,720,14,481,5169,41.5988341,-72.5890709,60,7,-1
Portland,6/11/2020,67,720,14,506,5438,41.5988341,-72.5890709,61,6,-1
Portland,6/12/2020,66,709,14,520,5588,41.5988341,-72.5890709,61,5,-1
Portland,6/13/2020,67,720,14,538,5782,41.5988341,-72.5890709,61,6,-1
Portland,6/14/2020,68,731,14,546,5868,41.5988341,-72.5890709,61,7,-1
Portland,6/15/2020,68,731,14,562,6040,41.5988341,-72.5890709,62,6,-1
Portland,6/16/2020,68,731,14,566,6083,41.5988341,-72.5890709,62,6,-1
Portland,6/17/2020,70,752,14,575,6179,41.5988341,-72.5890709,63,7,-1
Portland,6/18/2020,70,752,14,598,6427,41.5988341,-72.5890709,64,6,-1
Portland,6/19/2020,70,752,14,611,6566,41.5988341,-72.5890709,64,6,-1
Portland,6/20/2020,70,752,14,614,6599,41.5988341,-72.5890709,65,5,-1
Portland,6/21/2020,70,752,14,614,6599,41.5988341,-72.5890709,67,3,-1
Preston,3/24/2020,0,0,0,0,0,41.5186523,-72.0065973,0,0,0
Preston,3/25/2020,0,0,0,0,0,41.5186523,-72.0065973,0,0,0
Preston,3/26/2020,0,0,0,0,0,41.5186523,-72.0065973,0,0,0
Preston,3/27/2020,0,0,0,0,0,41.5186523,-72.0065973,0,0,0
Preston,3/28/2020,0,0,0,0,0,41.5186523,-72.0065973,0,0,0
Preston,3/29/2020,0,0,0,0,0,41.5186523,-72.0065973,0,0,0
Preston,3/30/2020,1,0,0,0,0,41.5186523,-72.0065973,0,0,0
Preston,3/31/2020,1,0,0,0,0,41.5186523,-72.0065973,0,0,0
Preston,4/1/2020,1,0,0,0,0,41.5186523,-72.0065973,0,0,0
Preston,4/2/2020,1,0,0,0,0,41.5186523,-72.0065973,0,0,0
Preston,4/3/2020,1,0,0,0,0,41.5186523,-72.0065973,0,0,0
Preston,4/4/2020,1,0,0,0,0,41.5186523,-72.0065973,0,0,0
Preston,4/5/2020,1,0,0,0,0,41.5186523,-72.0065973,0,0,0
Preston,4/6/2020,1,0,0,0,0,41.5186523,-72.0065973,0,0,0
Preston,4/7/2020,2,0,0,0,0,41.5186523,-72.0065973,0,2,0
Preston,4/8/2020,2,0,0,0,0,41.5186523,-72.0065973,0,2,0
Preston,4/9/2020,2,0,0,0,0,41.5186523,-72.0065973,0,2,0
Preston,4/10/2020,2,0,0,0,0,41.5186523,-72.0065973,0,2,0
Preston,4/11/2020,2,0,0,0,0,41.5186523,-72.0065973,0,2,0
Preston,4/12/2020,2,0,0,0,0,41.5186523,-72.0065973,0,2,0
Preston,4/13/2020,2,0,0,0,0,41.5186523,-72.0065973,1,1,0
Preston,4/14/2020,2,0,0,0,0,41.5186523,-72.0065973,1,1,0
Preston,4/15/2020,2,0,0,0,0,41.5186523,-72.0065973,1,1,0
Preston,4/16/2020,2,43,0,0,0,41.5186523,-72.0065973,1,1,0
Preston,4/17/2020,2,43,0,0,0,41.5186523,-72.0065973,1,1,0
Preston,4/18/2020,3,65,0,0,0,41.5186523,-72.0065973,1,2,0
Preston,4/19/2020,3,65,0,0,0,41.5186523,-72.0065973,1,2,0
Preston,4/20/2020,2,43,0,0,0,41.5186523,-72.0065973,1,1,0
Preston,4/21/2020,2,43,0,0,0,41.5186523,-72.0065973,2,0,0
Preston,4/22/2020,2,43,0,0,0,41.5186523,-72.0065973,2,0,0
Preston,4/23/2020,2,43,0,0,0,41.5186523,-72.0065973,2,0,0
Preston,4/24/2020,3,65,0,0,0,41.5186523,-72.0065973,2,1,0
Preston,4/25/2020,3,65,0,0,0,41.5186523,-72.0065973,2,1,0
Preston,4/26/2020,3,65,0,0,0,41.5186523,-72.0065973,2,1,0
Preston,4/27/2020,4,86,0,0,0,41.5186523,-72.0065973,2,2,0
Preston,4/28/2020,4,86,0,0,0,41.5186523,-72.0065973,2,2,0
Preston,4/29/2020,4,86,0,0,0,41.5186523,-72.0065973,2,2,0
Preston,4/30/2020,4,86,0,0,0,41.5186523,-72.0065973,2,2,0
Preston,5/1/2020,4,86,0,0,0,41.5186523,-72.0065973,2,2,0
Preston,5/2/2020,5,108,0,0,0,41.5186523,-72.0065973,3,2,0
Preston,5/3/2020,6,129,0,0,0,41.5186523,-72.0065973,3,3,0
Preston,5/4/2020,7,151,0,0,0,41.5186523,-72.0065973,2,5,0
Preston,5/5/2020,8,172,0,0,0,41.5186523,-72.0065973,2,6,0
Preston,5/6/2020,8,172,0,0,0,41.5186523,-72.0065973,2,6,0
Preston,5/7/2020,8,172,0,0,0,41.5186523,-72.0065973,2,6,0
Preston,5/8/2020,8,172,0,0,0,41.5186523,-72.0065973,3,5,0
Preston,5/9/2020,8,172,0,0,0,41.5186523,-72.0065973,3,5,0
Preston,5/10/2020,8,172,0,0,0,41.5186523,-72.0065973,3,5,0
Preston,5/11/2020,8,172,0,0,0,41.5186523,-72.0065973,4,4,0
Preston,5/12/2020,8,172,0,0,0,41.5186523,-72.0065973,4,4,0
Preston,5/13/2020,9,194,0,0,0,41.5186523,-72.0065973,4,5,0
Preston,5/14/2020,9,194,0,0,0,41.5186523,-72.0065973,4,5,0
Preston,5/15/2020,9,194,0,0,0,41.5186523,-72.0065973,4,5,0
Preston,5/16/2020,9,194,0,169,0,41.5186523,-72.0065973,5,4,0
Preston,5/17/2020,9,194,0,173,0,41.5186523,-72.0065973,6,3,0
Preston,5/18/2020,9,194,0,183,0,41.5186523,-72.0065973,7,2,0
Preston,5/19/2020,10,216,0,196,0,41.5186523,-72.0065973,8,2,0
Preston,5/20/2020,10,216,0,197,4248,41.5186523,-72.0065973,8,2,0
Preston,5/21/2020,10,216,0,199,4291,41.5186523,-72.0065973,8,2,0
Preston,5/22/2020,10,216,0,208,4485,41.5186523,-72.0065973,8,2,0
Preston,5/23/2020,11,237,0,212,4571,41.5186523,-72.0065973,8,3,0
Preston,5/24/2020,12,259,0,220,4743,41.5186523,-72.0065973,8,4,0
Preston,5/25/2020,13,280,0,225,4851,41.5186523,-72.0065973,8,5,0
Preston,5/26/2020,14,302,0,231,4981,41.5186523,-72.0065973,8,6,0
Preston,5/27/2020,13,280,0,238,5132,41.5186523,-72.0065973,9,4,0
Preston,5/28/2020,13,280,0,245,5282,41.5186523,-72.0065973,9,4,0
Preston,5/29/2020,13,280,0,248,5347,41.5186523,-72.0065973,9,4,0
Preston,5/30/2020,14,302,0,251,5412,41.5186523,-72.0065973,9,5,0
Preston,5/31/2020,14,302,0,254,5476,41.5186523,-72.0065973,9,5,0
Preston,6/1/2020,14,302,0,263,5671,41.5186523,-72.0065973,9,5,0
Preston,6/2/2020,13,280,0,266,5735,41.5186523,-72.0065973,10,3,0
Preston,6/3/2020,13,280,0,273,5886,41.5186523,-72.0065973,10,3,0
Preston,6/4/2020,13,280,0,279,6016,41.5186523,-72.0065973,10,3,0
Preston,6/5/2020,13,280,0,281,6059,41.5186523,-72.0065973,10,3,0
Preston,6/6/2020,13,280,0,285,6145,41.5186523,-72.0065973,11,2,0
Preston,6/7/2020,13,280,0,289,6231,41.5186523,-72.0065973,12,1,0
Preston,6/8/2020,13,280,0,293,6317,41.5186523,-72.0065973,13,0,0
Preston,6/9/2020,13,280,0,299,6447,41.5186523,-72.0065973,14,-1,0
Preston,6/10/2020,13,280,0,301,6490,41.5186523,-72.0065973,13,0,0
Preston,6/11/2020,13,280,0,310,6684,41.5186523,-72.0065973,13,0,0
Preston,6/12/2020,13,280,0,315,6792,41.5186523,-72.0065973,13,0,0
Preston,6/13/2020,13,280,0,320,6900,41.5186523,-72.0065973,14,-1,0
Preston,6/14/2020,14,302,0,325,7007,41.5186523,-72.0065973,14,0,0
Preston,6/15/2020,14,302,0,334,7201,41.5186523,-72.0065973,14,0,0
Preston,6/16/2020,14,302,0,335,7223,41.5186523,-72.0065973,13,1,0
Preston,6/17/2020,14,302,0,339,7309,41.5186523,-72.0065973,13,1,0
Preston,6/18/2020,14,302,0,361,7784,41.5186523,-72.0065973,13,1,0
Preston,6/19/2020,15,323,0,378,8150,41.5186523,-72.0065973,13,2,0
Preston,6/20/2020,15,323,0,380,8193,41.5186523,-72.0065973,13,2,0
Preston,6/21/2020,15,323,0,381,8215,41.5186523,-72.0065973,13,2,0
Prospect,3/24/2020,1,0,0,0,0,41.4992475,-72.9756347,0,0,0
Prospect,3/25/2020,1,0,0,0,0,41.4992475,-72.9756347,0,0,0
Prospect,3/26/2020,1,0,0,0,0,41.4992475,-72.9756347,0,0,0
Prospect,3/27/2020,1,0,0,0,0,41.4992475,-72.9756347,0,0,0
Prospect,3/28/2020,1,0,0,0,0,41.4992475,-72.9756347,0,0,0
Prospect,3/29/2020,2,0,0,0,0,41.4992475,-72.9756347,0,0,0
Prospect,3/30/2020,3,0,0,0,0,41.4992475,-72.9756347,0,0,0
Prospect,3/31/2020,4,0,0,0,0,41.4992475,-72.9756347,0,0,0
Prospect,4/1/2020,5,0,0,0,0,41.4992475,-72.9756347,0,0,0
Prospect,4/2/2020,8,0,0,0,0,41.4992475,-72.9756347,0,0,0
Prospect,4/3/2020,11,0,0,0,0,41.4992475,-72.9756347,0,0,0
Prospect,4/4/2020,12,0,0,0,0,41.4992475,-72.9756347,0,0,0
Prospect,4/5/2020,12,0,0,0,0,41.4992475,-72.9756347,0,0,0
Prospect,4/6/2020,13,0,0,0,0,41.4992475,-72.9756347,0,0,0
Prospect,4/7/2020,15,0,0,0,0,41.4992475,-72.9756347,1,14,0
Prospect,4/8/2020,16,0,0,0,0,41.4992475,-72.9756347,1,15,0
Prospect,4/9/2020,16,0,0,0,0,41.4992475,-72.9756347,1,15,0
Prospect,4/10/2020,17,0,0,0,0,41.4992475,-72.9756347,1,16,0
Prospect,4/11/2020,20,0,0,0,0,41.4992475,-72.9756347,1,19,0
Prospect,4/12/2020,20,0,0,0,0,41.4992475,-72.9756347,2,18,0
Prospect,4/13/2020,21,0,0,0,0,41.4992475,-72.9756347,3,18,0
Prospect,4/14/2020,21,0,0,0,0,41.4992475,-72.9756347,4,17,0
Prospect,4/15/2020,21,0,0,0,0,41.4992475,-72.9756347,5,16,0
Prospect,4/16/2020,22,225,0,0,0,41.4992475,-72.9756347,8,14,0
Prospect,4/17/2020,23,235,0,0,0,41.4992475,-72.9756347,11,12,0
Prospect,4/18/2020,24,245,0,0,0,41.4992475,-72.9756347,12,12,0
Prospect,4/19/2020,24,245,0,0,0,41.4992475,-72.9756347,12,12,0
Prospect,4/20/2020,26,266,0,0,0,41.4992475,-72.9756347,13,13,0
Prospect,4/21/2020,27,276,0,0,0,41.4992475,-72.9756347,15,12,0
Prospect,4/22/2020,29,296,0,0,0,41.4992475,-72.9756347,16,13,0
Prospect,4/23/2020,29,296,0,0,0,41.4992475,-72.9756347,16,13,0
Prospect,4/24/2020,29,296,0,0,0,41.4992475,-72.9756347,17,12,0
Prospect,4/25/2020,31,317,0,0,0,41.4992475,-72.9756347,20,11,0
Prospect,4/26/2020,32,327,0,0,0,41.4992475,-72.9756347,20,12,0
Prospect,4/27/2020,33,337,0,0,0,41.4992475,-72.9756347,21,12,0
Prospect,4/28/2020,33,337,0,0,0,41.4992475,-72.9756347,21,12,0
Prospect,4/29/2020,33,337,0,0,0,41.4992475,-72.9756347,21,12,0
Prospect,4/30/2020,36,368,0,0,0,41.4992475,-72.9756347,22,14,0
Prospect,5/1/2020,36,368,0,0,0,41.4992475,-72.9756347,23,13,0
Prospect,5/2/2020,37,378,0,0,0,41.4992475,-72.9756347,24,13,0
Prospect,5/3/2020,37,378,0,0,0,41.4992475,-72.9756347,24,13,0
Prospect,5/4/2020,40,409,0,0,0,41.4992475,-72.9756347,26,14,0
Prospect,5/5/2020,40,409,0,0,0,41.4992475,-72.9756347,27,13,0
Prospect,5/6/2020,41,419,0,0,0,41.4992475,-72.9756347,29,12,0
Prospect,5/7/2020,41,419,0,0,0,41.4992475,-72.9756347,29,12,0
Prospect,5/8/2020,43,439,0,0,0,41.4992475,-72.9756347,29,14,0
Prospect,5/9/2020,44,449,0,0,0,41.4992475,-72.9756347,31,13,0
Prospect,5/10/2020,44,449,0,0,0,41.4992475,-72.9756347,32,12,0
Prospect,5/11/2020,45,460,0,0,0,41.4992475,-72.9756347,33,12,0
Prospect,5/12/2020,46,470,0,0,0,41.4992475,-72.9756347,33,13,0
Prospect,5/13/2020,46,470,0,0,0,41.4992475,-72.9756347,33,13,0
Prospect,5/14/2020,47,480,0,0,0,41.4992475,-72.9756347,36,11,0
Prospect,5/15/2020,48,490,0,0,0,41.4992475,-72.9756347,36,12,0
Prospect,5/16/2020,49,501,0,217,0,41.4992475,-72.9756347,37,12,0
Prospect,5/17/2020,51,531,0,241,0,41.4992475,-72.9756347,37,14,0
Prospect,5/18/2020,51,521,0,246,0,41.4992475,-72.9756347,40,11,0
Prospect,5/19/2020,51,521,0,261,0,41.4992475,-72.9756347,40,11,0
Prospect,5/20/2020,52,531,0,262,2676,41.4992475,-72.9756347,41,11,0
Prospect,5/21/2020,52,531,0,268,2737,41.4992475,-72.9756347,41,11,0
Prospect,5/22/2020,53,541,0,277,2829,41.4992475,-72.9756347,43,10,0
Prospect,5/23/2020,53,541,0,282,2880,41.4992475,-72.9756347,44,9,0
Prospect,5/24/2020,53,541,0,294,3003,41.4992475,-72.9756347,44,9,0
Prospect,5/25/2020,55,562,0,299,3054,41.4992475,-72.9756347,45,10,0
Prospect,5/26/2020,53,541,0,307,3136,41.4992475,-72.9756347,46,7,0
Prospect,5/27/2020,53,541,0,315,3218,41.4992475,-72.9756347,46,7,0
Prospect,5/28/2020,53,541,0,317,3238,41.4992475,-72.9756347,47,6,0
Prospect,5/29/2020,53,541,0,326,3330,41.4992475,-72.9756347,48,5,0
Prospect,5/30/2020,53,541,0,328,3350,41.4992475,-72.9756347,49,4,0
Prospect,5/31/2020,55,562,0,346,3534,41.4992475,-72.9756347,51,4,0
Prospect,6/1/2020,54,552,0,350,3575,41.4992475,-72.9756347,51,3,0
Prospect,6/2/2020,55,562,0,364,3718,41.4992475,-72.9756347,51,4,0
Prospect,6/3/2020,55,562,0,371,3790,41.4992475,-72.9756347,52,3,0
Prospect,6/4/2020,55,562,0,381,3892,41.4992475,-72.9756347,52,3,0
Prospect,6/5/2020,55,562,0,397,4055,41.4992475,-72.9756347,53,2,0
Prospect,6/6/2020,55,562,0,407,4157,41.4992475,-72.9756347,53,2,0
Prospect,6/7/2020,56,572,0,415,4239,41.4992475,-72.9756347,53,3,0
Prospect,6/8/2020,57,582,0,420,4290,41.4992475,-72.9756347,55,2,0
Prospect,6/9/2020,58,592,0,428,4372,41.4992475,-72.9756347,53,5,0
Prospect,6/10/2020,58,592,0,429,4382,41.4992475,-72.9756347,53,5,0
Prospect,6/11/2020,58,592,0,446,4556,41.4992475,-72.9756347,53,5,0
Prospect,6/12/2020,58,592,0,457,4668,41.4992475,-72.9756347,53,5,0
Prospect,6/13/2020,58,592,0,469,4791,41.4992475,-72.9756347,53,5,0
Prospect,6/14/2020,58,592,0,478,4883,41.4992475,-72.9756347,55,3,0
Prospect,6/15/2020,58,592,0,488,4985,41.4992475,-72.9756347,54,4,0
Prospect,6/16/2020,58,592,0,492,5026,41.4992475,-72.9756347,55,3,0
Prospect,6/17/2020,58,592,0,501,5117,41.4992475,-72.9756347,55,3,0
Prospect,6/18/2020,57,582,0,505,5158,41.4992475,-72.9756347,55,2,0
Prospect,6/19/2020,57,582,0,519,5301,41.4992475,-72.9756347,55,2,0
Prospect,6/20/2020,57,582,0,525,5363,41.4992475,-72.9756347,55,2,0
Prospect,6/21/2020,57,582,0,527,5383,41.4992475,-72.9756347,56,1,0
Putnam,3/24/2020,0,0,0,0,0,41.9080271,-71.8704519,0,0,0
Putnam,3/25/2020,0,0,0,0,0,41.9080271,-71.8704519,0,0,0
Putnam,3/26/2020,0,0,0,0,0,41.9080271,-71.8704519,0,0,0
Putnam,3/27/2020,0,0,0,0,0,41.9080271,-71.8704519,0,0,0
Putnam,3/28/2020,0,0,0,0,0,41.9080271,-71.8704519,0,0,0
Putnam,3/29/2020,0,0,0,0,0,41.9080271,-71.8704519,0,0,0
Putnam,3/30/2020,0,0,0,0,0,41.9080271,-71.8704519,0,0,0
Putnam,3/31/2020,0,0,0,0,0,41.9080271,-71.8704519,0,0,0
Putnam,4/1/2020,0,0,0,0,0,41.9080271,-71.8704519,0,0,0
Putnam,4/2/2020,0,0,0,0,0,41.9080271,-71.8704519,0,0,0
Putnam,4/3/2020,0,0,0,0,0,41.9080271,-71.8704519,0,0,0
Putnam,4/4/2020,1,0,0,0,0,41.9080271,-71.8704519,0,0,0
Putnam,4/5/2020,1,0,0,0,0,41.9080271,-71.8704519,0,0,0
Putnam,4/6/2020,1,0,0,0,0,41.9080271,-71.8704519,0,0,0
Putnam,4/7/2020,1,0,0,0,0,41.9080271,-71.8704519,0,1,0
Putnam,4/8/2020,3,0,0,0,0,41.9080271,-71.8704519,0,3,0
Putnam,4/9/2020,3,0,0,0,0,41.9080271,-71.8704519,0,3,0
Putnam,4/10/2020,3,0,0,0,0,41.9080271,-71.8704519,0,3,0
Putnam,4/11/2020,4,0,0,0,0,41.9080271,-71.8704519,0,4,0
Putnam,4/12/2020,4,0,0,0,0,41.9080271,-71.8704519,0,4,0
Putnam,4/13/2020,6,0,0,0,0,41.9080271,-71.8704519,0,6,0
Putnam,4/14/2020,6,0,0,0,0,41.9080271,-71.8704519,0,6,0
Putnam,4/15/2020,6,0,0,0,0,41.9080271,-71.8704519,0,6,0
Putnam,4/16/2020,6,64,0,0,0,41.9080271,-71.8704519,0,6,0
Putnam,4/17/2020,6,64,0,0,0,41.9080271,-71.8704519,0,6,0
Putnam,4/18/2020,6,64,0,0,0,41.9080271,-71.8704519,1,5,0
Putnam,4/19/2020,6,64,0,0,0,41.9080271,-71.8704519,1,5,0
Putnam,4/20/2020,6,64,0,0,0,41.9080271,-71.8704519,1,5,0
Putnam,4/21/2020,6,64,0,0,0,41.9080271,-71.8704519,1,5,0
Putnam,4/22/2020,9,96,0,0,0,41.9080271,-71.8704519,3,6,0
Putnam,4/23/2020,9,96,0,0,0,41.9080271,-71.8704519,3,6,0
Putnam,4/24/2020,10,106,0,0,0,41.9080271,-71.8704519,3,7,0
Putnam,4/25/2020,11,117,0,0,0,41.9080271,-71.8704519,4,7,0
Putnam,4/26/2020,11,117,0,0,0,41.9080271,-71.8704519,4,7,0
Putnam,4/27/2020,11,117,0,0,0,41.9080271,-71.8704519,6,5,0
Putnam,4/28/2020,11,117,0,0,0,41.9080271,-71.8704519,6,5,0
Putnam,4/29/2020,11,117,0,0,0,41.9080271,-71.8704519,6,5,0
Putnam,4/30/2020,15,160,0,0,0,41.9080271,-71.8704519,6,9,0
Putnam,5/1/2020,15,160,0,0,0,41.9080271,-71.8704519,6,9,0
Putnam,5/2/2020,17,181,0,0,0,41.9080271,-71.8704519,6,11,0
