,Town,Cases,Date,Lat,Lon,Deaths,CaseRate,Daily_reported_cases,Daily_reported_cases_MA7
3511,Norwich,2,2020-03-28,41.547860299999996,-72.089488,0,0.0,0.0,0
3315,Norwich,2,2020-03-29,41.547860299999996,-72.089488,0,0.0,0.0,0
3146,Norwich,2,2020-03-30,41.547860299999996,-72.089488,0,0.0,0.0,0
2909,Norwich,2,2020-03-31,41.547860299999996,-72.089488,1,0.0,0.0,0
2858,Norwich,2,2020-04-01,41.547860299999996,-72.089488,1,0.0,0.0,0
2694,Norwich,2,2020-04-02,41.547860299999996,-72.089488,1,0.0,0.0,0
2469,Norwich,3,2020-04-03,41.547860299999996,-72.089488,1,0.0,1.0,0
2300,Norwich,5,2020-04-04,41.547860299999996,-72.089488,1,0.0,2.0,0
2102,Norwich,5,2020-04-05,41.547860299999996,-72.089488,1,0.0,0.0,0
1904,Norwich,6,2020-04-06,41.547860299999996,-72.089488,1,0.0,1.0,0
1793,Norwich,6,2020-04-07,41.547860299999996,-72.089488,1,0.0,0.0,0
1624,Norwich,8,2020-04-08,41.547860299999996,-72.089488,1,0.0,2.0,0
1455,Norwich,12,2020-04-09,41.547860299999996,-72.089488,1,0.0,4.0,1
1286,Norwich,13,2020-04-10,41.547860299999996,-72.089488,1,0.0,1.0,1
1117,Norwich,15,2020-04-11,41.547860299999996,-72.089488,1,0.0,2.0,1
948,Norwich,13,2020-04-12,41.547860299999996,-72.089488,1,0.0,-2.0,1
779,Norwich,19,2020-04-13,41.547860299999996,-72.089488,1,0.0,6.0,1
610,Norwich,22,2020-04-14,41.547860299999996,-72.089488,1,0.0,3.0,2
441,Norwich,22,2020-04-15,41.547860299999996,-72.089488,1,0.0,0.0,2
272,Norwich,24,2020-04-16,41.547860299999996,-72.089488,1,61.0,2.0,1
103,Norwich,26,2020-04-17,41.547860299999996,-72.089488,1,66.0,2.0,1
4328,Norwich,26,2020-04-18,41.547860299999996,-72.089488,1,66.0,0.0,1
4497,Norwich,26,2020-04-19,41.547860299999996,-72.089488,1,66.0,0.0,1
4666,Norwich,27,2020-04-20,41.547860299999996,-72.089488,1,69.0,1.0,1
4835,Norwich,30,2020-04-21,41.547860299999996,-72.089488,1,77.0,3.0,1
5004,Norwich,31,2020-04-22,41.547860299999996,-72.089488,1,79.0,1.0,1
5173,Norwich,33,2020-04-23,41.547860299999996,-72.089488,1,84.0,2.0,1
5342,Norwich,34,2020-04-24,41.547860299999996,-72.089488,1,87.0,1.0,1
4084,Waterbury,10,2020-03-24,41.558500099999996,-73.03668449999998,0,0.0,0.0,0
3898,Waterbury,17,2020-03-25,41.558500099999996,-73.03668449999998,0,0.0,7.0,0
3866,Waterbury,30,2020-03-26,41.558500099999996,-73.03668449999998,0,0.0,13.0,0
3570,Waterbury,36,2020-03-27,41.558500099999996,-73.03668449999998,0,0.0,6.0,0
3389,Waterbury,38,2020-03-28,41.558500099999996,-73.03668449999998,0,0.0,2.0,0
3378,Waterbury,52,2020-03-29,41.558500099999996,-73.03668449999998,0,0.0,14.0,0
3192,Waterbury,69,2020-03-30,41.558500099999996,-73.03668449999998,0,0.0,17.0,0
2956,Waterbury,75,2020-03-31,41.558500099999996,-73.03668449999998,0,0.0,6.0,9
2736,Waterbury,86,2020-04-01,41.558500099999996,-73.03668449999998,0,0.0,11.0,9
2640,Waterbury,105,2020-04-02,41.558500099999996,-73.03668449999998,0,0.0,19.0,10
2516,Waterbury,160,2020-04-03,41.558500099999996,-73.03668449999998,2,0.0,55.0,17
2347,Waterbury,217,2020-04-04,41.558500099999996,-73.03668449999998,3,0.0,57.0,25
2149,Waterbury,236,2020-04-05,41.558500099999996,-73.03668449999998,6,0.0,19.0,26
2009,Waterbury,278,2020-04-06,41.558500099999996,-73.03668449999998,7,0.0,42.0,29
1840,Waterbury,299,2020-04-07,41.558500099999996,-73.03668449999998,12,0.0,21.0,32
1671,Waterbury,358,2020-04-08,41.558500099999996,-73.03668449999998,14,0.0,59.0,38
1502,Waterbury,400,2020-04-09,41.558500099999996,-73.03668449999998,17,0.0,42.0,42
1333,Waterbury,455,2020-04-10,41.558500099999996,-73.03668449999998,20,0.0,55.0,42
1164,Waterbury,490,2020-04-11,41.558500099999996,-73.03668449999998,21,0.0,35.0,39
995,Waterbury,512,2020-04-12,41.558500099999996,-73.03668449999998,26,0.0,22.0,39
826,Waterbury,594,2020-04-13,41.558500099999996,-73.03668449999998,30,0.0,82.0,45
657,Waterbury,638,2020-04-14,41.558500099999996,-73.03668449999998,38,0.0,44.0,48
488,Waterbury,676,2020-04-15,41.558500099999996,-73.03668449999998,45,0.0,38.0,45
319,Waterbury,740,2020-04-16,41.558500099999996,-73.03668449999998,49,685.0,64.0,48
150,Waterbury,822,2020-04-17,41.558500099999996,-73.03668449999998,52,760.0,82.0,52
4375,Waterbury,837,2020-04-18,41.558500099999996,-73.03668449999998,57,774.0,15.0,49
4544,Waterbury,843,2020-04-19,41.558500099999996,-73.03668449999998,62,780.0,6.0,47
4713,Waterbury,872,2020-04-20,41.558500099999996,-73.03668449999998,68,807.0,29.0,39
4882,Waterbury,907,2020-04-21,41.558500099999996,-73.03668449999998,74,839.0,35.0,38
5051,Waterbury,953,2020-04-22,41.558500099999996,-73.03668449999998,76,882.0,46.0,39
5220,Waterbury,1014,2020-04-23,41.558500099999996,-73.03668449999998,81,938.0,61.0,39
5389,Waterbury,1062,2020-04-24,41.558500099999996,-73.03668449999998,86,982.0,48.0,34
4083,Colchester,0,2020-03-24,41.5573768,-72.3442483,0,0.0,0.0,0
4032,Colchester,0,2020-03-25,41.5573768,-72.3442483,0,0.0,0.0,0
3795,Colchester,1,2020-03-26,41.5573768,-72.3442483,0,0.0,1.0,0
3616,Colchester,1,2020-03-27,41.5573768,-72.3442483,0,0.0,0.0,0
3435,Colchester,2,2020-03-28,41.5573768,-72.3442483,0,0.0,1.0,0
3238,Colchester,2,2020-03-29,41.5573768,-72.3442483,0,0.0,0.0,0
3070,Colchester,2,2020-03-30,41.5573768,-72.3442483,0,0.0,0.0,0
3002,Colchester,2,2020-03-31,41.5573768,-72.3442483,0,0.0,0.0,0
2782,Colchester,3,2020-04-01,41.5573768,-72.3442483,0,0.0,1.0,0
2590,Colchester,3,2020-04-02,41.5573768,-72.3442483,0,0.0,0.0,0
2393,Colchester,4,2020-04-03,41.5573768,-72.3442483,1,0.0,1.0,0
2224,Colchester,4,2020-04-04,41.5573768,-72.3442483,1,0.0,0.0,0
2192,Colchester,4,2020-04-05,41.5573768,-72.3442483,1,0.0,0.0,0
1969,Colchester,6,2020-04-06,41.5573768,-72.3442483,1,0.0,2.0,0
1717,Colchester,6,2020-04-07,41.5573768,-72.3442483,1,0.0,0.0,0
1548,Colchester,7,2020-04-08,41.5573768,-72.3442483,1,0.0,1.0,0
1379,Colchester,7,2020-04-09,41.5573768,-72.3442483,1,0.0,0.0,0
1210,Colchester,7,2020-04-10,41.5573768,-72.3442483,1,0.0,0.0,0
1041,Colchester,8,2020-04-11,41.5573768,-72.3442483,1,0.0,1.0,0
873,Colchester,8,2020-04-12,41.5573768,-72.3442483,1,0.0,0.0,0
703,Colchester,9,2020-04-13,41.5573768,-72.3442483,1,0.0,1.0,0
534,Colchester,9,2020-04-14,41.5573768,-72.3442483,1,0.0,0.0,0
365,Colchester,9,2020-04-15,41.5573768,-72.3442483,1,0.0,0.0,0
196,Colchester,9,2020-04-16,41.5573768,-72.3442483,1,56.0,0.0,0
27,Colchester,11,2020-04-17,41.5573768,-72.3442483,1,69.0,2.0,0
4252,Colchester,13,2020-04-18,41.5573768,-72.3442483,1,82.0,2.0,0
4421,Colchester,13,2020-04-19,41.5573768,-72.3442483,1,82.0,0.0,0
4590,Colchester,13,2020-04-20,41.5573768,-72.3442483,1,82.0,0.0,0
4759,Colchester,13,2020-04-21,41.5573768,-72.3442483,1,82.0,0.0,0
4928,Colchester,13,2020-04-22,41.5573768,-72.3442483,1,82.0,0.0,0
5097,Colchester,13,2020-04-23,41.5573768,-72.3442483,1,82.0,0.0,0
5266,Colchester,15,2020-04-24,41.5573768,-72.3442483,1,94.0,2.0,0
4082,Berlin,2,2020-03-24,41.6054768,-72.7784592,0,0.0,0.0,0
4011,Berlin,3,2020-03-25,41.6054768,-72.7784592,0,0.0,1.0,0
3774,Berlin,6,2020-03-26,41.6054768,-72.7784592,0,0.0,3.0,0
3595,Berlin,9,2020-03-27,41.6054768,-72.7784592,0,0.0,3.0,0
3414,Berlin,10,2020-03-28,41.6054768,-72.7784592,0,0.0,1.0,0
3217,Berlin,11,2020-03-29,41.6054768,-72.7784592,0,0.0,1.0,0
3049,Berlin,11,2020-03-30,41.6054768,-72.7784592,0,0.0,0.0,0
2981,Berlin,11,2020-03-31,41.6054768,-72.7784592,0,0.0,0.0,1
2761,Berlin,14,2020-04-01,41.6054768,-72.7784592,0,0.0,3.0,1
2569,Berlin,14,2020-04-02,41.6054768,-72.7784592,0,0.0,0.0,1
2372,Berlin,16,2020-04-03,41.6054768,-72.7784592,0,0.0,2.0,1
2203,Berlin,16,2020-04-04,41.6054768,-72.7784592,0,0.0,0.0,0
2171,Berlin,17,2020-04-05,41.6054768,-72.7784592,0,0.0,1.0,0
1948,Berlin,23,2020-04-06,41.6054768,-72.7784592,0,0.0,6.0,1
1696,Berlin,24,2020-04-07,41.6054768,-72.7784592,1,0.0,1.0,1
1527,Berlin,30,2020-04-08,41.6054768,-72.7784592,1,0.0,6.0,2
1358,Berlin,35,2020-04-09,41.6054768,-72.7784592,1,0.0,5.0,3
1189,Berlin,41,2020-04-10,41.6054768,-72.7784592,1,0.0,6.0,3
1020,Berlin,42,2020-04-11,41.6054768,-72.7784592,1,0.0,1.0,3
852,Berlin,42,2020-04-12,41.6054768,-72.7784592,1,0.0,0.0,3
682,Berlin,51,2020-04-13,41.6054768,-72.7784592,1,0.0,9.0,4
513,Berlin,53,2020-04-14,41.6054768,-72.7784592,2,0.0,2.0,4
344,Berlin,53,2020-04-15,41.6054768,-72.7784592,2,0.0,0.0,3
175,Berlin,55,2020-04-16,41.6054768,-72.7784592,3,269.0,2.0,2
6,Berlin,58,2020-04-17,41.6054768,-72.7784592,3,284.0,3.0,2
4231,Berlin,62,2020-04-18,41.6054768,-72.7784592,4,303.0,4.0,2
4400,Berlin,65,2020-04-19,41.6054768,-72.7784592,4,318.0,3.0,3
4569,Berlin,71,2020-04-20,41.6054768,-72.7784592,4,347.0,6.0,2
4738,Berlin,74,2020-04-21,41.6054768,-72.7784592,4,362.0,3.0,3
4907,Berlin,76,2020-04-22,41.6054768,-72.7784592,4,372.0,2.0,3
5076,Berlin,79,2020-04-23,41.6054768,-72.7784592,5,387.0,3.0,3
5245,Berlin,83,2020-04-24,41.6054768,-72.7784592,5,406.0,4.0,3
4081,Southington,6,2020-03-24,41.606877000000004,-72.87878420000001,0,0.0,0.0,0
3953,Southington,8,2020-03-25,41.606877000000004,-72.87878420000001,0,0.0,2.0,0
3752,Southington,8,2020-03-26,41.606877000000004,-72.87878420000001,0,0.0,0.0,0
3551,Southington,13,2020-03-27,41.606877000000004,-72.87878420000001,0,0.0,5.0,0
3539,Southington,16,2020-03-28,41.606877000000004,-72.87878420000001,0,0.0,3.0,0
3359,Southington,16,2020-03-29,41.606877000000004,-72.87878420000001,0,0.0,0.0,0
3173,Southington,16,2020-03-30,41.606877000000004,-72.87878420000001,0,0.0,0.0,0
2937,Southington,19,2020-03-31,41.606877000000004,-72.87878420000001,0,0.0,3.0,1
2717,Southington,25,2020-04-01,41.606877000000004,-72.87878420000001,0,0.0,6.0,2
2544,Southington,27,2020-04-02,41.606877000000004,-72.87878420000001,0,0.0,2.0,2
2497,Southington,33,2020-04-03,41.606877000000004,-72.87878420000001,0,0.0,6.0,2
2328,Southington,37,2020-04-04,41.606877000000004,-72.87878420000001,0,0.0,4.0,3
2130,Southington,37,2020-04-05,41.606877000000004,-72.87878420000001,0,0.0,0.0,3
1932,Southington,41,2020-04-06,41.606877000000004,-72.87878420000001,0,0.0,4.0,3
1821,Southington,49,2020-04-07,41.606877000000004,-72.87878420000001,0,0.0,8.0,4
1652,Southington,58,2020-04-08,41.606877000000004,-72.87878420000001,0,0.0,9.0,4
1483,Southington,66,2020-04-09,41.606877000000004,-72.87878420000001,0,0.0,8.0,5
1314,Southington,72,2020-04-10,41.606877000000004,-72.87878420000001,1,0.0,6.0,5
1145,Southington,83,2020-04-11,41.606877000000004,-72.87878420000001,1,0.0,11.0,6
976,Southington,85,2020-04-12,41.606877000000004,-72.87878420000001,1,0.0,2.0,6
807,Southington,89,2020-04-13,41.606877000000004,-72.87878420000001,1,0.0,4.0,6
638,Southington,93,2020-04-14,41.606877000000004,-72.87878420000001,1,0.0,4.0,6
469,Southington,97,2020-04-15,41.606877000000004,-72.87878420000001,3,0.0,4.0,5
300,Southington,104,2020-04-16,41.606877000000004,-72.87878420000001,3,237.0,7.0,5
131,Southington,106,2020-04-17,41.606877000000004,-72.87878420000001,4,242.0,2.0,4
4356,Southington,113,2020-04-18,41.606877000000004,-72.87878420000001,4,258.0,7.0,4
4525,Southington,119,2020-04-19,41.606877000000004,-72.87878420000001,5,272.0,6.0,4
4694,Southington,129,2020-04-20,41.606877000000004,-72.87878420000001,5,294.0,10.0,5
4863,Southington,133,2020-04-21,41.606877000000004,-72.87878420000001,7,304.0,4.0,5
5032,Southington,139,2020-04-22,41.606877000000004,-72.87878420000001,7,317.0,6.0,6
5201,Southington,144,2020-04-23,41.606877000000004,-72.87878420000001,7,329.0,5.0,5
5370,Southington,153,2020-04-24,41.606877000000004,-72.87878420000001,8,349.0,9.0,6
4080,Sprague,0,2020-03-24,41.635570200000004,-72.07752679999999,0,0.0,0.0,0
3954,Sprague,0,2020-03-25,41.635570200000004,-72.07752679999999,0,0.0,0.0,0
3753,Sprague,0,2020-03-26,41.635570200000004,-72.07752679999999,0,0.0,0.0,0
3552,Sprague,0,2020-03-27,41.635570200000004,-72.07752679999999,0,0.0,0.0,0
3540,Sprague,0,2020-03-28,41.635570200000004,-72.07752679999999,0,0.0,0.0,0
3360,Sprague,0,2020-03-29,41.635570200000004,-72.07752679999999,0,0.0,0.0,0
3174,Sprague,0,2020-03-30,41.635570200000004,-72.07752679999999,0,0.0,0.0,0
2938,Sprague,0,2020-03-31,41.635570200000004,-72.07752679999999,0,0.0,0.0,0
2718,Sprague,0,2020-04-01,41.635570200000004,-72.07752679999999,0,0.0,0.0,0
2545,Sprague,0,2020-04-02,41.635570200000004,-72.07752679999999,0,0.0,0.0,0
2498,Sprague,0,2020-04-03,41.635570200000004,-72.07752679999999,0,0.0,0.0,0
2329,Sprague,0,2020-04-04,41.635570200000004,-72.07752679999999,0,0.0,0.0,0
2131,Sprague,0,2020-04-05,41.635570200000004,-72.07752679999999,0,0.0,0.0,0
1933,Sprague,0,2020-04-06,41.635570200000004,-72.07752679999999,0,0.0,0.0,0
1822,Sprague,0,2020-04-07,41.635570200000004,-72.07752679999999,0,0.0,0.0,0
1653,Sprague,0,2020-04-08,41.635570200000004,-72.07752679999999,0,0.0,0.0,0
1484,Sprague,0,2020-04-09,41.635570200000004,-72.07752679999999,0,0.0,0.0,0
1315,Sprague,0,2020-04-10,41.635570200000004,-72.07752679999999,0,0.0,0.0,0
1146,Sprague,0,2020-04-11,41.635570200000004,-72.07752679999999,0,0.0,0.0,0
977,Sprague,0,2020-04-12,41.635570200000004,-72.07752679999999,0,0.0,0.0,0
808,Sprague,0,2020-04-13,41.635570200000004,-72.07752679999999,0,0.0,0.0,0
639,Sprague,0,2020-04-14,41.635570200000004,-72.07752679999999,0,0.0,0.0,0
470,Sprague,0,2020-04-15,41.635570200000004,-72.07752679999999,0,0.0,0.0,0
301,Sprague,1,2020-04-16,41.635570200000004,-72.07752679999999,0,35.0,1.0,0
132,Sprague,2,2020-04-17,41.635570200000004,-72.07752679999999,0,69.0,1.0,0
4357,Sprague,2,2020-04-18,41.635570200000004,-72.07752679999999,0,69.0,0.0,0
4526,Sprague,2,2020-04-19,41.635570200000004,-72.07752679999999,0,69.0,0.0,0
4695,Sprague,2,2020-04-20,41.635570200000004,-72.07752679999999,0,69.0,0.0,0
4864,Sprague,2,2020-04-21,41.635570200000004,-72.07752679999999,0,69.0,0.0,0
5033,Sprague,2,2020-04-22,41.635570200000004,-72.07752679999999,0,69.0,0.0,0
5202,Sprague,2,2020-04-23,41.635570200000004,-72.07752679999999,0,69.0,0.0,0
5371,Sprague,2,2020-04-24,41.635570200000004,-72.07752679999999,0,69.0,0.0,0
4079,Franklin,0,2020-03-24,41.6212115,-72.14260909999999,0,0.0,0.0,0
3961,Franklin,0,2020-03-25,41.6212115,-72.14260909999999,0,0.0,0.0,0
3820,Franklin,1,2020-03-26,41.6212115,-72.14260909999999,0,0.0,1.0,0
3641,Franklin,1,2020-03-27,41.6212115,-72.14260909999999,0,0.0,0.0,0
3460,Franklin,1,2020-03-28,41.6212115,-72.14260909999999,0,0.0,0.0,0
3264,Franklin,1,2020-03-29,41.6212115,-72.14260909999999,0,0.0,0.0,0
3095,Franklin,1,2020-03-30,41.6212115,-72.14260909999999,0,0.0,0.0,0
3027,Franklin,1,2020-03-31,41.6212115,-72.14260909999999,0,0.0,0.0,0
2807,Franklin,1,2020-04-01,41.6212115,-72.14260909999999,0,0.0,0.0,0
2613,Franklin,1,2020-04-02,41.6212115,-72.14260909999999,0,0.0,0.0,0
2418,Franklin,1,2020-04-03,41.6212115,-72.14260909999999,0,0.0,0.0,0
2249,Franklin,1,2020-04-04,41.6212115,-72.14260909999999,0,0.0,0.0,0
2051,Franklin,1,2020-04-05,41.6212115,-72.14260909999999,0,0.0,0.0,0
1994,Franklin,1,2020-04-06,41.6212115,-72.14260909999999,0,0.0,0.0,0
1742,Franklin,1,2020-04-07,41.6212115,-72.14260909999999,0,0.0,0.0,0
1573,Franklin,1,2020-04-08,41.6212115,-72.14260909999999,0,0.0,0.0,0
1404,Franklin,1,2020-04-09,41.6212115,-72.14260909999999,0,0.0,0.0,0
1235,Franklin,1,2020-04-10,41.6212115,-72.14260909999999,0,0.0,0.0,0
1066,Franklin,2,2020-04-11,41.6212115,-72.14260909999999,0,0.0,1.0,0
898,Franklin,2,2020-04-12,41.6212115,-72.14260909999999,0,0.0,0.0,0
728,Franklin,2,2020-04-13,41.6212115,-72.14260909999999,0,0.0,0.0,0
559,Franklin,2,2020-04-14,41.6212115,-72.14260909999999,0,0.0,0.0,0
390,Franklin,2,2020-04-15,41.6212115,-72.14260909999999,0,0.0,0.0,0
221,Franklin,2,2020-04-16,41.6212115,-72.14260909999999,0,103.0,0.0,0
52,Franklin,2,2020-04-17,41.6212115,-72.14260909999999,0,103.0,0.0,0
4277,Franklin,2,2020-04-18,41.6212115,-72.14260909999999,0,103.0,0.0,0
4446,Franklin,2,2020-04-19,41.6212115,-72.14260909999999,0,103.0,0.0,0
4615,Franklin,2,2020-04-20,41.6212115,-72.14260909999999,0,103.0,0.0,0
4784,Franklin,2,2020-04-21,41.6212115,-72.14260909999999,0,103.0,0.0,0
4953,Franklin,3,2020-04-22,41.6212115,-72.14260909999999,0,155.0,1.0,0
5122,Franklin,3,2020-04-23,41.6212115,-72.14260909999999,0,155.0,0.0,0
5291,Franklin,3,2020-04-24,41.6212115,-72.14260909999999,0,155.0,0.0,0
4078,Sherman,1,2020-03-24,41.581190899999996,-73.5014683,0,0.0,0.0,0
3948,Sherman,2,2020-03-25,41.581190899999996,-73.5014683,0,0.0,1.0,0
3747,Sherman,2,2020-03-26,41.581190899999996,-73.5014683,0,0.0,0.0,0
3715,Sherman,2,2020-03-27,41.581190899999996,-73.5014683,0,0.0,0.0,0
3534,Sherman,3,2020-03-28,41.581190899999996,-73.5014683,0,0.0,1.0,0
3354,Sherman,3,2020-03-29,41.581190899999996,-73.5014683,0,0.0,0.0,0
3169,Sherman,4,2020-03-30,41.581190899999996,-73.5014683,0,0.0,1.0,0
2932,Sherman,4,2020-03-31,41.581190899999996,-73.5014683,0,0.0,0.0,0
2712,Sherman,4,2020-04-01,41.581190899999996,-73.5014683,0,0.0,0.0,0
2539,Sherman,4,2020-04-02,41.581190899999996,-73.5014683,0,0.0,0.0,0
2492,Sherman,6,2020-04-03,41.581190899999996,-73.5014683,0,0.0,2.0,0
2323,Sherman,6,2020-04-04,41.581190899999996,-73.5014683,0,0.0,0.0,0
2125,Sherman,6,2020-04-05,41.581190899999996,-73.5014683,0,0.0,0.0,0
1927,Sherman,8,2020-04-06,41.581190899999996,-73.5014683,0,0.0,2.0,0
1816,Sherman,8,2020-04-07,41.581190899999996,-73.5014683,0,0.0,0.0,0
1647,Sherman,8,2020-04-08,41.581190899999996,-73.5014683,0,0.0,0.0,0
1478,Sherman,8,2020-04-09,41.581190899999996,-73.5014683,0,0.0,0.0,0
1309,Sherman,8,2020-04-10,41.581190899999996,-73.5014683,0,0.0,0.0,0
1140,Sherman,8,2020-04-11,41.581190899999996,-73.5014683,0,0.0,0.0,0
971,Sherman,8,2020-04-12,41.581190899999996,-73.5014683,0,0.0,0.0,0
802,Sherman,8,2020-04-13,41.581190899999996,-73.5014683,0,0.0,0.0,0
633,Sherman,8,2020-04-14,41.581190899999996,-73.5014683,0,0.0,0.0,0
464,Sherman,8,2020-04-15,41.581190899999996,-73.5014683,0,0.0,0.0,0
